ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4735	"VEPH1"	"VEPH1"	chr3	-	157459621	157460355	157459621	157459926	157460180	157460355
4744	"NSMF"	"NSMF"	chr9	-	137452735	137453180	137452735	137452819	137453055	137453180
4745	"NSMF"	"NSMF"	chr9	-	137452735	137453820	137452735	137453180	137453730	137453820
4749	"ACD"	"ACD"	chr16	-	67658927	67659613	67658927	67659079	67659536	67659613
4752	"SEC13"	"SEC13"	chr3	-	10319138	10319316	10319138	10319172	10319256	10319316
4753	"NISCH"	"NISCH"	chr3	+	52477573	52478282	52477573	52477642	52478096	52478282
4754	"RABGGTB"	"RABGGTB"	chr1	+	75789951	75790274	75789951	75790057	75790151	75790274
4756	"ZNF12"	"ZNF12"	chr7	-	6688432	6692703	6688432	6692487	6692601	6692703
4761	"PLD2"	"PLD2"	chr17	+	4822639	4823434	4822639	4822720	4823258	4823434
4765	"RPS11"	"RPS11"	chr19	+	49497193	49498046	49497193	49497595	49497916	49498046
4767	"DPP3"	"DPP3"	chr11	+	66495205	66495489	66495205	66495268	66495364	66495489
4788	"STX4"	"STX4"	chr16	+	31034225	31034536	31034225	31034325	31034461	31034536
4791	"PRR5"	"PRR5"	chr22	+	44702217	44702608	44702217	44702409	44702491	44702608
4799	"SELENBP1"	"SELENBP1"	chr1	-	151365188	151365684	151365188	151365281	151365562	151365684
4800	"SELENBP1"	"SELENBP1"	chr1	-	151365188	151365684	151365188	151365238	151365605	151365684
4801	"SELENBP1"	"SELENBP1"	chr1	-	151365188	151365684	151365188	151365281	151365605	151365684
4802	"SELENBP1"	"SELENBP1"	chr1	-	151365767	151366453	151365767	151365846	151366274	151366453
4820	"CSRP1"	"CSRP1"	chr1	-	201485282	201488984	201485282	201485376	201488854	201488984
4821	"CSRP1"	"CSRP1"	chr1	-	201485282	201488984	201485282	201485376	201488872	201488984
4834	"GALT"	"GALT"	chr9	+	34647088	34647567	34647088	34647258	34647491	34647567
4836	"GALT"	"GALT"	chr9	+	34647491	34647705	34647491	34647567	34647656	34647705
4837	"GALT"	"GALT"	chr9	+	34647088	34647961	34647088	34647258	34647831	34647961
4838	"GALT"	"GALT"	chr9	+	34647491	34647961	34647491	34647567	34647831	34647961
4839	"GALT"	"GALT"	chr9	+	34647491	34647961	34647491	34647705	34647831	34647961
4843	"GALT"	"GALT"	chr9	+	34648333	34648894	34648333	34648456	34648761	34648894
4870	"PDCD6"	"PDCD6"	chr5	+	271620	271821	271620	271690	271775	271821
4871	"PDCD6"	"PDCD6"	chr5	+	304176	306754	304176	304221	306601	306754
4898	"OCEL1"	"OCEL1"	chr19	+	17228802	17229215	17228802	17228826	17228945	17229215
4899	"OCEL1"	"OCEL1"	chr19	+	17228802	17229215	17228802	17228915	17229008	17229215
4903	"SLX4"	"SLX4"	chr16	-	3600978	3602307	3600978	3601191	3602117	3602307
4904	"PPP1R8"	"PPP1R8"	chr1	+	27850092	27851676	27850092	27850414	27851539	27851676
4906	"SRRM2"	"SRRM2"	chr16	+	2770857	2771410	2770857	2771049	2771368	2771410
4909	"NGLY1"	"NGLY1"	chr3	-	25736308	25737455	25736308	25736400	25737333	25737455
4916	"ST13"	"ST13"	chr22	-	40840625	40840692	40840625	40840653	40840655	40840692
4928	"SMARCA1"	"SMARCA1"	chrX	-	129480700	129481185	129480700	129480814	129481074	129481185
4934	"RBM39"	"RBM39"	chr20	-	35738967	35740887	35738967	35739017	35740823	35740887
4938	"DHX57"	"DHX57"	chr2	-	38854053	38855252	38854053	38854178	38855056	38855252
4939	"GPATCH2L"	"GPATCH2L"	chr14	+	76173545	76176690	76173545	76173625	76176622	76176690
4943	"RUVBL2"	"RUVBL2"	chr19	+	49009972	49010611	49009972	49010066	49010487	49010611
4946	"ADAM10"	"ADAM10"	chr15	-	58610296	58611991	58610296	58610517	58611807	58611991
4955	"SLC25A39"	"SLC25A39"	chr17	-	44320195	44320436	44320195	44320276	44320354	44320436
4956	"SLC25A39"	"SLC25A39"	chr17	-	44321057	44321558	44321057	44321231	44321433	44321558
4960	"CAPN2"	"CAPN2"	chr1	+	223769840	223770525	223769840	223769909	223770446	223770525
4962	"TMEM132A"	"TMEM132A"	chr11	+	60935863	60937159	60935863	60936016	60936746	60937159
4967	"TMPRSS4"	"TMPRSS4"	chr11	+	118098984	118099098	118098984	118099038	118099040	118099098
4998	"RNF185"	"RNF185"	chr22	+	31204488	31207013	31204488	31204966	31205376	31207013
4999	"DMPK"	"DMPK"	chr19	-	45769846	45770640	45769846	45770204	45770249	45770640
5029	"ANKZF1"	"ANKZF1"	chr2	+	219234132	219235312	219234132	219234288	219234825	219235312
5034	"C7orf26"	"C7orf26"	chr7	+	6599828	6600356	6599828	6599892	6600126	6600356
5054	"ENDOV"	"ENDOV"	chr17	+	80415452	80415821	80415452	80415518	80415649	80415821
5055	"ENDOV"	"ENDOV"	chr17	+	80429772	80430343	80429772	80429831	80430040	80430343
5056	"RAB1B"	"RAB1B"	chr11	+	66275803	66275935	66275803	66275827	66275828	66275935
5058	"MCM10"	"MCM10"	chr10	+	13209090	13211104	13209090	13209133	13209226	13211104
5059	"TP73-AS1"	"TP73-AS1"	chr1	-	3735983	3740387	3735983	3737854	3740232	3740387
5060	"ILF3"	"ILF3"	chr19	+	10681218	10682192	10681218	10681329	10681992	10682192
5061	"ILF3"	"ILF3"	chr19	+	10683916	10685765	10683916	10683970	10684415	10685765
5062	"ILF3"	"ILF3"	chr19	+	10683916	10685765	10683916	10683970	10684858	10685765
5067	"CCNL2"	"CCNL2"	chr1	-	1390229	1390371	1390229	1390309	1390314	1390371
5068	"CCNL2"	"CCNL2"	chr1	-	1390765	1391575	1390765	1390865	1391296	1391575
5069	"CCNL2"	"CCNL2"	chr1	-	1390765	1392803	1390765	1390865	1392678	1392803
5070	"CCNL2"	"CCNL2"	chr1	-	1390765	1392803	1390765	1390865	1392789	1392803
5071	"CCNL2"	"CCNL2"	chr1	-	1390765	1392803	1390765	1391575	1392789	1392803
5075	"NDUFS3"	"NDUFS3"	chr11	+	47580524	47580984	47580524	47580622	47580834	47580984
5080	"CDC37"	"CDC37"	chr19	-	10395227	10395543	10395227	10395343	10395434	10395543
5081	"CDC37"	"CDC37"	chr19	-	10395227	10395543	10395227	10395343	10395495	10395543
5084	"AMDHD2"	"AMDHD2"	chr16	+	2528451	2528718	2528451	2528559	2528649	2528718
5088	"STAT2"	"STAT2"	chr12	-	56350096	56350432	56350096	56350190	56350411	56350432
5093	"SCLY"	"SCLY"	chr2	+	238091217	238094522	238091217	238091254	238094419	238094522
5094	"INTS6"	"INTS6"	chr13	-	51383328	51383741	51383328	51383461	51383588	51383741
5112	"TPT1-AS1"	"TPT1-AS1"	chr13	+	45379194	45380001	45379194	45379335	45379898	45380001
5113	"TPT1-AS1"	"TPT1-AS1"	chr13	+	45379194	45380001	45379194	45379335	45379925	45380001
5127	"WDR62"	"WDR62"	chr19	+	36101213	36102851	36101213	36101317	36102736	36102851
5128	"WDR62"	"WDR62"	chr19	+	36101213	36102851	36101213	36101317	36102751	36102851
5129	"PCCB"	"PCCB"	chr3	+	136326802	136327255	136326802	136326910	136327154	136327255
5130	"ANAPC5"	"ANAPC5"	chr12	-	121318276	121318608	121318276	121318351	121318500	121318608
5131	"ANAPC5"	"ANAPC5"	chr12	-	121318276	121318608	121318276	121318404	121318500	121318608
5132	"ANAPC5"	"ANAPC5"	chr12	-	121318276	121318608	121318276	121318424	121318500	121318608
5137	"YTHDF2"	"YTHDF2"	chr1	+	28742402	28743986	28742402	28743962	28743964	28743986
5139	"MFF"	"MFF"	chr2	+	227328677	227330846	227328677	227328789	227330594	227330846
5140	"MFF"	"MFF"	chr2	+	227328677	227330846	227328677	227328789	227330625	227330846
5141	"DAP3"	"DAP3"	chr1	+	155738156	155739010	155738156	155738258	155738608	155739010
5143	"CATSPERG"	"CATSPERG"	chr19	+	38362375	38362832	38362375	38362574	38362713	38362832
5144	"COPG1"	"COPG1"	chr3	+	129252622	129252955	129252622	129252694	129252875	129252955
5153	"ITGA2B"	"ITGA2B"	chr17	-	44384310	44384585	44384310	44384354	44384537	44384585
5161	"CRB3"	"CRB3"	chr19	+	6466465	6467221	6466465	6466609	6466950	6467221
5180	"MBNL2"	"MBNL2"	chr13	+	97346803	97347067	97346803	97347003	97347040	97347067
5192	"SEPT9"	"SEPT9"	chr17	+	77498522	77500596	77498522	77498765	77500406	77500596
5193	"CASP4"	"CASP4"	chr11	-	104954746	104955001	104954746	104954777	104954779	104955001
5202	"SUGP2"	"SUGP2"	chr19	-	18994365	18995280	18994365	18994486	18995143	18995280
5203	"SUGP2"	"SUGP2"	chr19	-	19004167	19004646	19004167	19004273	19004429	19004646
5204	"SUGP2"	"SUGP2"	chr19	-	19024618	19026226	19024618	19025456	19025854	19026226
5205	"EPT1"	"EPT1"	chr2	+	26389004	26395891	26389004	26389067	26389070	26395891
5208	"SLC35B1"	"SLC35B1"	chr17	-	49705123	49706309	49705123	49705281	49705865	49706309
5211	"ADGRF1"	"ADGRF1"	chr6	-	47012006	47014844	47012006	47012195	47014680	47014844
5214	"SSH3"	"SSH3"	chr11	+	67306837	67307113	67306837	67306962	67307041	67307113
5215	"WBSCR22"	"WBSCR22"	chr7	+	73692595	73693414	73692595	73692646	73693328	73693414
5218	"LSS"	"LSS"	chr21	-	46228433	46228824	46228433	46228599	46228731	46228824
5226	"PTGR2"	"PTGR2"	chr14	+	73876997	73880176	73876997	73877168	73880054	73880176
5238	"TRMO"	"TRMO"	chr9	-	97909959	97910616	97909959	97910166	97910167	97910616
5247	"SMARCD3"	"SMARCD3"	chr7	-	151240424	151241653	151240424	151240522	151241491	151241653
5259	"TTC31"	"TTC31"	chr2	+	74490024	74490473	74490024	74490127	74490243	74490473
5260	"TTC31"	"TTC31"	chr2	+	74490243	74491184	74490243	74490473	74490655	74491184
5261	"TTC31"	"TTC31"	chr2	+	74490243	74491184	74490243	74490473	74491127	74491184
5265	"CCDC47"	"CCDC47"	chr17	-	63756239	63756350	63756239	63756266	63756268	63756350
5287	"PNP"	"PNP"	chr14	+	20474471	20474948	20474471	20474575	20474772	20474948
5298	"KCNN4"	"KCNN4"	chr19	-	43774191	43774619	43774191	43774349	43774560	43774619
5303	"NEMF"	"NEMF"	chr14	-	49784924	49785320	49784924	49785004	49785219	49785320
5312	"SNHG12"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579911	28579981
5313	"SNHG12"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579941	28579981
5323	"DUS1L"	"DUS1L"	chr17	-	82058340	82058818	82058340	82058408	82058780	82058818
5324	"DUS1L"	"DUS1L"	chr17	-	82058340	82058818	82058340	82058416	82058780	82058818
5345	"MAP4K2"	"MAP4K2"	chr11	-	64791908	64792422	64791908	64792086	64792171	64792422
5346	"MAP4K2"	"MAP4K2"	chr11	-	64791908	64792422	64791908	64792086	64792363	64792422
5347	"MAP4K2"	"MAP4K2"	chr11	-	64792171	64792422	64792171	64792275	64792363	64792422
5367	"RASSF3"	"RASSF3"	chr12	+	64610512	64610743	64610512	64610541	64610618	64610743
5369	"CAPRIN1"	"CAPRIN1"	chr11	+	34096478	34096673	34096478	34096660	34096661	34096673
5376	"BHLHE40"	"BHLHE40"	chr3	+	4979961	4980408	4979961	4980031	4980300	4980408
5405	"HEMK1"	"HEMK1"	chr3	+	50579843	50580229	50579843	50579939	50580115	50580229
5413	"MRPS18A"	"MRPS18A"	chr6	-	43675201	43675617	43675201	43675271	43675493	43675617
5417	"GIT1"	"GIT1"	chr17	-	29575287	29575703	29575287	29575470	29575629	29575703
5427	"HERPUD2"	"HERPUD2"	chr7	-	35694183	35695135	35694183	35694627	35694800	35695135
5433	"PIN1"	"PIN1"	chr19	+	9849089	9849682	9849089	9849201	9849532	9849682
5434	"PIN1"	"PIN1"	chr19	+	9849089	9849682	9849089	9849311	9849532	9849682
5437	"ADGRE2"	"ADGRE2"	chr19	-	14765657	14766381	14765657	14765804	14766234	14766381
5441	"AKR1C1"	"AKR1C1"	chr10	+	4966926	4968386	4966926	4967043	4968308	4968386
5444	"MLST8"	"MLST8"	chr16	+	2206357	2206659	2206357	2206409	2206478	2206659
5445	"MLST8"	"MLST8"	chr16	+	2206357	2206659	2206357	2206409	2206483	2206659
5446	"MLST8"	"MLST8"	chr16	+	2206357	2206659	2206357	2206409	2206496	2206659
5447	"MLST8"	"MLST8"	chr16	+	2206357	2206659	2206357	2206409	2206554	2206659
5449	"MLST8"	"MLST8"	chr16	+	2208449	2209412	2208449	2208613	2208758	2209412
5463	"PHC1"	"PHC1"	chr12	+	8922632	8922788	8922632	8922656	8922732	8922788
5464	"PHC1"	"PHC1"	chr12	+	8932562	8933350	8932562	8932831	8933206	8933350
5465	"PHC1"	"PHC1"	chr12	+	8932562	8933350	8932562	8933063	8933254	8933350
5466	"PHC1"	"PHC1"	chr12	+	8932562	8933350	8932562	8932813	8933306	8933350
5467	"EPN2"	"EPN2"	chr17	+	19281954	19283714	19281954	19282077	19282949	19283714
5474	"ANKRD27"	"ANKRD27"	chr19	-	32644324	32644479	32644324	32644338	32644339	32644479
5480	"RBM25"	"RBM25"	chr14	+	73099666	73103478	73099666	73099750	73103191	73103478
5487	"SNX16"	"SNX16"	chr8	-	81839611	81840082	81839611	81839751	81839838	81840082
5489	"RABGGTA"	"RABGGTA"	chr14	-	24268109	24268420	24268109	24268198	24268368	24268420
5497	"NPHP4"	"NPHP4"	chr1	-	5862810	5864033	5862810	5863405	5863889	5864033
5504	"IFRD2"	"IFRD2"	chr3	-	50289446	50289762	50289446	50289628	50289711	50289762
5505	"IFRD2"	"IFRD2"	chr3	-	50289928	50290294	50289928	50290086	50290169	50290294
5506	"IFRD2"	"IFRD2"	chr3	-	50290169	50290679	50290169	50290294	50290559	50290679
5515	"CARD9"	"CARD9"	chr9	-	136364482	136365217	136364482	136364559	136365140	136365217
5519	"MAD2L2"	"MAD2L2"	chr1	-	11680352	11680613	11680352	11680471	11680561	11680613
5529	"EEPD1"	"EEPD1"	chr7	+	36154132	36155202	36154132	36154161	36154220	36155202
5533	"PRRG2"	"PRRG2"	chr19	+	49583206	49583717	49583206	49583304	49583374	49583717
5534	"PRRG2"	"PRRG2"	chr19	+	49583206	49583717	49583206	49583304	49583541	49583717
5542	"RPL7A"	"RPL7A"	chr9	+	133350239	133350727	133350239	133350319	133350596	133350727
5558	"AAMP"	"AAMP"	chr2	-	218265578	218265946	218265578	218265682	218265830	218265946
5559	"AAMP"	"AAMP"	chr2	-	218265578	218266587	218265578	218265682	218266442	218266587
5567	"ATRIP"	"ATRIP"	chr3	+	48460109	48460799	48460109	48460419	48460708	48460799
5569	"ARL2"	"ARL2"	chr11	+	65021720	65022184	65021720	65021888	65021970	65022184
5577	"EFCAB12"	"EFCAB12"	chr3	-	129411157	129415401	129411157	129411354	129415244	129415401
5578	"CYP51A1"	"CYP51A1"	chr7	-	92117043	92117212	92117043	92117092	92117176	92117212
5593	"GBP3"	"GBP3"	chr1	-	89013184	89014279	89013184	89013427	89014082	89014279
5594	"MRPL28"	"MRPL28"	chr16	-	368500	369220	368500	368635	369067	369220
5612	"TMEM191A"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703692	20703967	20704040
5613	"TMEM191A"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703751	20703967	20704040
5620	"USP42"	"USP42"	chr7	+	6139091	6140195	6139091	6139194	6140127	6140195
5622	"SUN1"	"SUN1"	chr7	+	852608	852952	852608	852667	852809	852952
5623	"SUN1"	"SUN1"	chr7	+	852608	852952	852608	852667	852812	852952
5625	"EIF4G1"	"EIF4G1"	chr3	+	184325850	184325951	184325850	184325883	184325885	184325951
5626	"EIF4G1"	"EIF4G1"	chr3	+	184331265	184331606	184331265	184331364	184331471	184331606
5637	"HMGN1"	"HMGN1"	chr21	-	39348421	39348577	39348421	39348451	39348544	39348577
5638	"GTF3C1"	"GTF3C1"	chr16	-	27463540	27464836	27463540	27463592	27464319	27464836
5639	"GTF3C1"	"GTF3C1"	chr16	-	27463540	27464836	27463540	27463592	27464394	27464836
5651	"POLL"	"POLL"	chr10	-	101584601	101584919	101584601	101584720	101584877	101584919
5677	"NELFE"	"NELFE"	chr6	-	31956692	31957010	31956692	31956838	31956940	31957010
5680	"SRRM1"	"SRRM1"	chr1	+	24670119	24670315	24670119	24670273	24670275	24670315
5684	"EWSR1"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299194	29299280
5685	"EWSR1"	"EWSR1"	chr22	+	29298732	29299851	29298732	29299280	29299598	29299851
5695	"OTOF"	"OTOF"	chr2	-	26477648	26478042	26477648	26477749	26477843	26478042
5705	"CC2D1B"	"CC2D1B"	chr1	-	52357780	52358461	52357780	52357898	52358330	52358461
5706	"CC2D1B"	"CC2D1B"	chr1	-	52357780	52358461	52357780	52357916	52358330	52358461
5742	"CAPG"	"CAPG"	chr2	-	85401784	85402158	85401784	85401957	85402122	85402158
5743	"SAMD8"	"SAMD8"	chr10	+	75176065	75182123	75176065	75176216	75176387	75182123
5756	"C5orf45"	"C5orf45"	chr5	-	179853196	179853437	179853196	179853276	179853377	179853437
5763	"PFKM"	"PFKM"	chr12	+	48122646	48122859	48122646	48122677	48122766	48122859
5767	"ATP13A1"	"ATP13A1"	chr19	-	19647413	19647759	19647413	19647528	19647598	19647759
5768	"ATP13A1"	"ATP13A1"	chr19	-	19649740	19651797	19649740	19649940	19651688	19651797
5776	"EPHB6"	"EPHB6"	chr7	+	142862755	142863327	142862755	142862833	142863126	142863327
5777	"EPHB6"	"EPHB6"	chr7	+	142862755	142863327	142862755	142862833	142863130	142863327
5780	"IRAK1"	"IRAK1"	chrX	-	154019430	154019812	154019430	154019598	154019676	154019812
5788	"AACS"	"AACS"	chr12	+	125124704	125125024	125124704	125124769	125124901	125125024
5789	"STRA6"	"STRA6"	chr15	-	74202154	74202450	74202154	74202314	74202417	74202450
5799	"MANBA"	"MANBA"	chr4	-	102664684	102669049	102664684	102664852	102668962	102669049
5805	"SNX15"	"SNX15"	chr11	+	65035519	65038829	65035519	65035663	65038571	65038829
5808	"MAGED2"	"MAGED2"	chrX	+	54810820	54811129	54810820	54810904	54811045	54811129
5814	"P3H1"	"P3H1"	chr1	-	42754868	42755217	42754868	42754990	42755164	42755217
5822	"C19orf60"	"C19orf60"	chr19	+	18590853	18592336	18590853	18590933	18592088	18592336
5823	"C19orf60"	"C19orf60"	chr19	+	18590853	18592336	18590853	18590933	18592107	18592336
5832	"G6PC3"	"G6PC3"	chr17	+	44074968	44075451	44074968	44075087	44075309	44075451
5833	"ECSIT"	"ECSIT"	chr19	-	11507701	11508048	11507701	11507729	11507990	11508048
5834	"ECSIT"	"ECSIT"	chr19	-	11507701	11508048	11507701	11507850	11507990	11508048
5836	"NARF"	"NARF"	chr17	+	82483715	82484950	82483715	82483779	82484812	82484950
5837	"ATG13"	"ATG13"	chr11	+	46668498	46668910	46668498	46668576	46668793	46668910
5841	"ASL"	"ASL"	chr7	+	66089090	66089335	66089090	66089175	66089275	66089335
5843	"RGP1"	"RGP1"	chr9	+	35750657	35750989	35750657	35750741	35750839	35750989
5847	"D2HGDH"	"D2HGDH"	chr2	+	241755044	241756014	241755044	241755331	241755333	241756014
5866	"FAM50A"	"FAM50A"	chrX	+	154449680	154449931	154449680	154449735	154449882	154449931
5882	"GAS8"	"GAS8"	chr16	+	90036380	90037399	90036380	90036586	90037231	90037399
5894	"CNPY3"	"CNPY3"	chr6	+	42935573	42935670	42935573	42935622	42935623	42935670
5899	"SMYD2"	"SMYD2"	chr1	+	214330949	214334308	214330949	214331070	214332017	214334308
5900	"SMYD2"	"SMYD2"	chr1	+	214332017	214334308	214332017	214332192	214334199	214334308
5902	"GNPTG"	"GNPTG"	chr16	+	1362205	1362534	1362205	1362320	1362451	1362534
5903	"GNPTG"	"GNPTG"	chr16	+	1362205	1362742	1362205	1362534	1362610	1362742
5916	"ZZZ3"	"ZZZ3"	chr1	-	77579526	77581069	77579526	77579628	77580997	77581069
5921	"ATG4D"	"ATG4D"	chr19	+	10544782	10545130	10544782	10544866	10544956	10545130
5927	"ARFGEF1"	"ARFGEF1"	chr8	-	67343163	67343677	67343163	67343336	67343509	67343677
5934	"QARS"	"QARS"	chr3	-	49098352	49098692	49098352	49098480	49098599	49098692
5938	"QARS"	"QARS"	chr3	-	49103344	49103706	49103344	49103409	49103555	49103706
5939	"QARS"	"QARS"	chr3	-	49103344	49103706	49103344	49103409	49103630	49103706
5940	"QARS"	"QARS"	chr3	-	49103344	49103706	49103344	49103431	49103630	49103706
5941	"QARS"	"QARS"	chr3	-	49103344	49103706	49103344	49103466	49103630	49103706
5958	"ANKMY1"	"ANKMY1"	chr2	-	240523884	240524381	240523884	240524009	240524303	240524381
5970	"HGS"	"HGS"	chr17	+	81694814	81695067	81694814	81694853	81694923	81695067
5997	"LMNA"	"LMNA"	chr1	+	156114712	156115274	156114712	156114791	156114963	156115274
6006	"MMAB"	"MMAB"	chr12	-	109561039	109561329	109561039	109561104	109561242	109561329
6014	"FAM114A2"	"FAM114A2"	chr5	-	154027175	154027334	154027175	154027222	154027223	154027334
6064	"NAT10"	"NAT10"	chr11	+	34143444	34143528	34143444	34143499	34143500	34143528
6071	"FZD6"	"FZD6"	chr8	+	103299955	103300284	103299955	103300084	103300199	103300284
6080	"FKBP2"	"FKBP2"	chr11	+	64243198	64243497	64243198	64243311	64243450	64243497
6104	"SSBP2"	"SSBP2"	chr5	-	81636556	81636618	81636556	81636606	81636607	81636618
6113	"RANBP1"	"RANBP1"	chr22	+	20126302	20127181	20126302	20126368	20126951	20127181
6122	"HEXDC"	"HEXDC"	chr17	+	82440996	82441266	82440996	82441070	82441152	82441266
6123	"HEXDC"	"HEXDC"	chr17	+	82440996	82441266	82440996	82441070	82441164	82441266
6124	"HEXDC"	"HEXDC"	chr17	+	82440996	82441266	82440996	82441075	82441164	82441266
6136	"BRD9"	"BRD9"	chr5	-	868606	869119	868606	868804	869037	869119
6159	"SEPT7"	"SEPT7"	chr7	+	35898247	35903215	35898247	35898383	35903075	35903215
6160	"RPS6KB1"	"RPS6KB1"	chr17	+	59936214	59936541	59936214	59936277	59936463	59936541
6170	"RAD9A"	"RAD9A"	chr11	+	67395911	67396175	67395911	67396021	67396110	67396175
6171	"SCAMP2"	"SCAMP2"	chr15	-	74852068	74854119	74852068	74852186	74854020	74854119
6182	"MFSD10"	"MFSD10"	chr4	-	2931824	2932153	2931824	2931936	2932044	2932153
6183	"MFSD10"	"MFSD10"	chr4	-	2932599	2933209	2932599	2932758	2933105	2933209
6189	"TSPAN17"	"TSPAN17"	chr5	+	176652742	176655020	176652742	176652913	176654894	176655020
6214	"CDCA5"	"CDCA5"	chr11	-	65083363	65083550	65083363	65083399	65083484	65083550
6221	"TRIP6"	"TRIP6"	chr7	+	100870369	100870743	100870369	100870463	100870573	100870743
6225	"ATPAF2"	"ATPAF2"	chr17	-	18021122	18021663	18021122	18021238	18021421	18021663
6230	"TROAP"	"TROAP"	chr12	+	49330144	49330943	49330144	49330573	49330660	49330943
6231	"TROAP"	"TROAP"	chr12	+	49330144	49331407	49330144	49330573	49331213	49331407
6232	"TROAP"	"TROAP"	chr12	+	49330144	49331407	49330144	49330943	49331213	49331407
6239	"CCDC24"	"CCDC24"	chr1	+	43993889	43995162	43993889	43993964	43995107	43995162
6240	"CCDC24"	"CCDC24"	chr1	+	43995600	43995856	43995600	43995670	43995777	43995856
6272	"STX16"	"STX16"	chr20	+	58651271	58652087	58651271	58651414	58652072	58652087
6274	"COMMD3"	"COMMD3"	chr10	+	22318271	22318713	22318271	22318306	22318652	22318713
6275	"COMMD3"	"COMMD3"	chr10	+	22318271	22319018	22318271	22318306	22318958	22319018
6280	"NDUFV1"	"NDUFV1"	chr11	+	67608225	67608722	67608225	67608478	67608551	67608722
6281	"NDUFV1"	"NDUFV1"	chr11	+	67608399	67608722	67608399	67608478	67608559	67608722
6282	"NDUFV1"	"NDUFV1"	chr11	+	67610380	67611207	67610380	67610570	67610994	67611207
6298	"UCKL1"	"UCKL1"	chr20	-	63940949	63941208	63940949	63941043	63941109	63941208
6325	"SORBS3"	"SORBS3"	chr8	+	22565825	22566484	22565825	22565872	22566344	22566484
6332	"MLX"	"MLX"	chr17	+	42569203	42569606	42569203	42569303	42569506	42569606
6349	"TRAPPC4"	"TRAPPC4"	chr11	+	119018765	119019317	119018765	119018970	119019142	119019317
6352	"EXOSC10"	"EXOSC10"	chr1	-	11076841	11077651	11076841	11076948	11077600	11077651
6354	"MVD"	"MVD"	chr16	-	88657435	88658029	88657435	88657582	88657734	88658029
6355	"MVD"	"MVD"	chr16	-	88657435	88658029	88657435	88657582	88657914	88658029
6359	"REST"	"REST"	chr4	+	56910629	56911536	56910629	56910939	56911335	56911536
6363	"SEC14L1"	"SEC14L1"	chr17	+	77213917	77216802	77213917	77214019	77216548	77216802
6366	"STK11"	"STK11"	chr19	+	1221212	1222006	1221212	1221340	1221948	1222006
6375	"TTC5"	"TTC5"	chr14	-	20291982	20295526	20291982	20292127	20295311	20295526
6376	"ZNF226"	"ZNF226"	chr19	+	44165587	44165807	44165587	44165613	44165756	44165807
6381	"RGL3"	"RGL3"	chr19	-	11416613	11417059	11416613	11416662	11416835	11417059
6382	"RGL3"	"RGL3"	chr19	-	11416613	11417059	11416613	11416667	11416835	11417059
6386	"TMEM234"	"TMEM234"	chr1	-	32215135	32215795	32215135	32215216	32215672	32215795
6394	"C1D"	"C1D"	chr2	-	68045987	68046410	68045987	68046043	68046343	68046410
6398	"PADI2"	"PADI2"	chr1	-	17074855	17075823	17074855	17074949	17075678	17075823
6405	"ADAMTSL4"	"ADAMTSL4"	chr1	+	150558961	150559165	150558961	150559093	150559095	150559165
6414	"DENND6B"	"DENND6B"	chr22	-	50313813	50314272	50313813	50313878	50314206	50314272
6428	"GNG5"	"GNG5"	chr1	-	84506010	84506565	84506010	84506301	84506435	84506565
6434	"DDX27"	"DDX27"	chr20	+	49233567	49236231	49233567	49233709	49236149	49236231
6435	"DDX27"	"DDX27"	chr20	+	49243628	49244077	49243628	49243703	49243815	49244077
6441	"SMC4"	"SMC4"	chr3	+	160412325	160412849	160412325	160412453	160412529	160412849
6459	"UROD"	"UROD"	chr1	+	45013135	45013354	45013135	45013215	45013291	45013354
6460	"UROD"	"UROD"	chr1	+	45013908	45014836	45013908	45014070	45014735	45014836
6462	"RAD52"	"RAD52"	chr12	-	916343	916820	916343	916483	916638	916820
6463	"RAD52"	"RAD52"	chr12	-	916343	916820	916343	916532	916638	916820
6464	"RAD52"	"RAD52"	chr12	-	916343	916820	916343	916535	916638	916820
6469	"CTU2"	"CTU2"	chr16	+	88714382	88714737	88714382	88714486	88714586	88714737
6470	"PGAP3"	"PGAP3"	chr17	-	39673513	39673650	39673513	39673601	39673603	39673650
6471	"PGAP3"	"PGAP3"	chr17	-	39673513	39674054	39673513	39673650	39673992	39674054
6472	"PGAP3"	"PGAP3"	chr17	-	39674616	39674679	39674616	39674621	39674622	39674679
6477	"IFT80"	"IFT80"	chr3	-	160383436	160384646	160383436	160383504	160384405	160384646
6483	"ERBB2"	"ERBB2"	chr17	+	39715739	39716605	39715739	39715939	39716514	39716605
6487	"FAAH"	"FAAH"	chr1	+	46405587	46406078	46405587	46405794	46406037	46406078
6517	"C19orf66"	"C19orf66"	chr19	+	10089306	10089695	10089306	10089378	10089656	10089695
6518	"C19orf66"	"C19orf66"	chr19	+	10091249	10091630	10091249	10091353	10091475	10091630
6519	"C19orf66"	"C19orf66"	chr19	+	10091249	10091630	10091249	10091353	10091583	10091630
