ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
4505	"NACA"	"NACA"	chr12	-	56714361	56714439	56714370	56714439	56713538	56713683
4506	"SKA3"	"SKA3"	chr13	-	21176347	21176551	21176374	21176551	21155692	21155811
4507	"PLCE1-AS2"	"PLCE1-AS2"	chr10	-	94107710	94107870	94107731	94107870	94104337	94104457
4508	"PLCE1-AS2"	"PLCE1-AS2"	chr10	-	94105574	94106159	94106020	94106159	94104431	94104475
4509	"PLCE1-AS2"	"PLCE1-AS2"	chr10	-	94107710	94107870	94107731	94107870	94106020	94106159
4510	"RUVBL2"	"RUVBL2"	chr19	+	49009775	49009882	49009775	49009871	49009972	49010066
4511	"CDT1"	"CDT1"	chr16	+	88806485	88806674	88806485	88806638	88807050	88807203
4512	"NVL"	"NVL"	chr1	-	224313033	224313151	224313049	224313151	224311799	224311857
4513	"AC074366.3"	"AC074366.3"	chr2	-	38669338	38669528	38669449	38669528	38668858	38669068
4514	"DENND4A"	"DENND4A"	chr15	-	65761359	65761438	65761366	65761438	65756139	65756472
4515	"LGI1"	"LGI1"	chr10	+	93790098	93790233	93790098	93790170	93792742	93792912
4516	"SLC23A1"	"SLC23A1"	chr5	-	139380552	139380632	139380564	139380632	139380207	139380389
4517	"COMMD2"	"COMMD2"	chr3	-	149751322	149751485	149751402	149751485	149750677	149750851
4518	"USB1"	"USB1"	chr16	+	58001406	58001588	58001406	58001581	58002478	58002645
4519	"USB1"	"USB1"	chr16	+	58002478	58002645	58002478	58002590	58009928	58010112
4520	"USB1"	"USB1"	chr16	+	58002478	58002663	58002478	58002590	58009928	58010112
4521	"USB1"	"USB1"	chr16	+	58002478	58002663	58002478	58002645	58009928	58010112
4522	"USB1"	"USB1"	chr16	+	58014272	58014326	58014272	58014294	58017333	58017439
4523	"RAD51C"	"RAD51C"	chr17	+	58692572	58692788	58692572	58692685	58694930	58695189
4524	"EIF4B"	"EIF4B"	chr12	+	53034611	53034724	53034611	53034709	53037408	53037622
4525	"RP11-148B18.1"	"RP11-148B18.1"	chr1	+	94247865	94248134	94247865	94248039	94249412	94249519
4526	"GNLY"	"GNLY"	chr2	+	85694752	85694996	85694752	85694923	85695319	85695423
4527	"IRF3"	"IRF3"	chr19	-	49661449	49662328	49661947	49662328	49660712	49660828
4528	"IRF3"	"IRF3"	chr19	-	49664442	49664673	49664552	49664673	49663342	49663514
4529	"FAM219A"	"FAM219A"	chr9	-	34405864	34405964	34405915	34405964	34402704	34402807
4530	"FAM219A"	"FAM219A"	chr9	-	34458203	34458552	34458236	34458552	34405864	34405964
4531	"ALDH6A1"	"ALDH6A1"	chr14	-	74072202	74072364	74072241	74072364	74071895	74071974
4532	"SSSCA1"	"SSSCA1"	chr11	+	65570603	65570755	65570603	65570739	65570885	65570970
4533	"RP11-407B7.3"	"RP11-407B7.3"	chr3	+	194078211	194078294	194078211	194078265	194078400	194078468
4534	"TOX4"	"TOX4"	chr14	+	21477495	21477592	21477495	21477564	21487450	21487693
4535	"TOX4"	"TOX4"	chr14	+	21487450	21487693	21487450	21487602	21488589	21488850
4536	"RPL21"	"RPL21"	chr13	+	27255241	27255354	27255241	27255349	27256183	27256334
4537	"LINC00320"	"LINC00320"	chr21	-	20782249	20782446	20782306	20782446	20781569	20781661
4538	"CAPN2"	"CAPN2"	chr1	+	223761580	223761739	223761580	223761617	223762185	223762251
4539	"ITGB7"	"ITGB7"	chr12	-	53201071	53201194	53201117	53201194	53200242	53200446
4540	"ITGB7"	"ITGB7"	chr12	-	53201071	53201194	53201146	53201194	53200242	53200446
4541	"ITGB7"	"ITGB7"	chr12	-	53201117	53201194	53201146	53201194	53200242	53200446
4542	"TSEN34"	"TSEN34"	chr19	+	165064	165247	165064	165168	166157	166404
4543	"TSEN34"	"TSEN34"	chr19	+	165231	165414	165231	165335	166324	166571
4544	"TSEN34"	"TSEN34"	chr19	+	165232	165415	165232	165336	166325	166572
4545	"TSEN34"	"TSEN34"	chr19	+	54190267	54190450	54190267	54190371	54191360	54191607
4546	"HN1"	"HN1"	chr17	-	75147519	75147653	75147555	75147653	75146665	75146684
4547	"ZNF766"	"ZNF766"	chr19	+	52274461	52274669	52274461	52274582	52282110	52282237
4548	"TMPRSS4"	"TMPRSS4"	chr11	+	118094821	118094865	118094821	118094855	118098984	118099098
4549	"TMPRSS4"	"TMPRSS4"	chr11	+	118098984	118099098	118098984	118099034	118103100	118103253
4550	"DCTN1"	"DCTN1"	chr2	-	74366458	74366932	74366782	74366932	74366243	74366375
4551	"NCKIPSD"	"NCKIPSD"	chr3	-	48682868	48683012	48682902	48683012	48682347	48682552
4552	"DRP2"	"DRP2"	chrX	+	101242903	101243098	101242903	101242982	101245016	101245077
4553	"PFDN5"	"PFDN5"	chr12	+	53296429	53296551	53296429	53296467	53297849	53297924
4554	"HNRNPA1"	"HNRNPA1"	chr12	+	54281385	54281941	54281385	54281502	54282089	54282300
4555	"EFCAB13"	"EFCAB13"	chr17	+	47324024	47324099	47324024	47324074	47324453	47324523
4556	"CCNL1"	"CCNL1"	chr3	-	157149679	157149977	157149835	157149977	157149484	157149596
4557	"CCNL1"	"CCNL1"	chr3	-	157151728	157151930	157151916	157151930	157150281	157150381
4558	"CCNL1"	"CCNL1"	chr3	-	157156935	157157083	157157006	157157083	157153035	157153156
4559	"CCNL1"	"CCNL1"	chr3	-	157156935	157157083	157157010	157157083	157153035	157153156
4560	"CCNL1"	"CCNL1"	chr3	-	157157006	157157083	157157010	157157083	157153035	157153156
4561	"ATXN2"	"ATXN2"	chr12	-	111485264	111485331	111485270	111485331	111470557	111470742
4562	"ATXN2"	"ATXN2"	chr12	-	111485264	111485331	111485270	111485331	111482786	111482831
4563	"PRMT7"	"PRMT7"	chr16	+	68311055	68311111	68311055	68311099	68315896	68316074
4564	"SLFN11"	"SLFN11"	chr17	-	35367540	35367700	35367602	35367700	35366946	35367063
4565	"SLFN11"	"SLFN11"	chr17	-	35367540	35367700	35367649	35367700	35366946	35367063
4566	"SLFN11"	"SLFN11"	chr17	-	35367602	35367700	35367649	35367700	35366946	35367063
4567	"SLFN11"	"SLFN11"	chr17	-	35373473	35373620	35373581	35373620	35367540	35367700
4568	"SCN9A"	"SCN9A"	chr2	-	166284452	166284824	166284485	166284824	166281678	166281808
4569	"PSMA7"	"PSMA7"	chr20	-	62139695	62139905	62139780	62139905	62139074	62139197
4570	"GOLGA8G"	"GOLGA8G"	chr15	-	225486	225567	225498	225567	224051	224127
4571	"GOLGA8G"	"GOLGA8G"	chr15	-	801701	801782	801713	801782	800266	800342
4572	"GOLGA8G"	"GOLGA8G"	chr15	-	28525906	28525987	28525918	28525987	28524471	28524547
4573	"SULT6B1"	"SULT6B1"	chr2	-	37191156	37191253	37191220	37191253	37188476	37188547
4574	"FZR1"	"FZR1"	chr19	+	3534420	3534522	3534420	3534513	3534794	3534836
4575	"RNF185"	"RNF185"	chr22	+	31196935	31197157	31196935	31196990	31201497	31201615
4576	"RNF185"	"RNF185"	chr22	+	31196935	31197158	31196935	31196990	31201497	31201615
4577	"RNF185"	"RNF185"	chr22	+	31196935	31197158	31196935	31197157	31201497	31201615
4578	"RACGAP1"	"RACGAP1"	chr12	-	50016630	50016715	50016634	50016715	50006433	50006636
4579	"DMPK"	"DMPK"	chr19	-	45777326	45777590	45777341	45777590	45774948	45775034
4580	"ZFYVE27"	"ZFYVE27"	chr10	+	97738476	97738674	97738476	97738649	97743093	97743164
4581	"ZFYVE27"	"ZFYVE27"	chr10	+	97738476	97738674	97738476	97738649	97744728	97744915
4582	"SKIV2L"	"SKIV2L"	chr6	+	3217054	3217195	3217054	3217091	3217289	3217526
4583	"SKIV2L"	"SKIV2L"	chr6	+	3225249	3225390	3225249	3225286	3225484	3225721
4584	"SKIV2L"	"SKIV2L"	chr6	+	3270468	3270609	3270468	3270505	3270703	3270940
4585	"SKIV2L"	"SKIV2L"	chr6	+	3311315	3311456	3311315	3311352	3311550	3311787
4586	"SKIV2L"	"SKIV2L"	chr6	+	3446706	3446847	3446706	3446743	3446941	3447178
4587	"EBF1"	"EBF1"	chr5	-	158823175	158823317	158823199	158823317	158796344	158796475
4588	"CDK11B"	"CDK11B"	chr1	-	1642346	1642508	1642385	1642508	1641905	1642001
4589	"ABCG1"	"ABCG1"	chr21	+	42287888	42288073	42287888	42288037	42288210	42288312
4590	"ANKZF1"	"ANKZF1"	chr2	+	219230227	219230405	219230227	219230350	219231927	219232040
4591	"ANKZF1"	"ANKZF1"	chr2	+	219230227	219230405	219230227	219230350	219232259	219232362
4592	"ANKZF1"	"ANKZF1"	chr2	+	219234132	219235312	219234132	219234288	219235707	219235875
4593	"SNX22"	"SNX22"	chr15	+	64153244	64153386	64153244	64153339	64153651	64153684
4594	"IL17RD"	"IL17RD"	chr3	-	57164925	57165375	57165160	57165375	57120255	57120313
4595	"ABCA13"	"ABCA13"	chr7	+	48234017	48234227	48234017	48234151	48239240	48239405
4596	"ABCA13"	"ABCA13"	chr7	+	48507871	48508049	48507871	48507956	48511083	48511199
4597	"BCL3"	"BCL3"	chr19	+	44758245	44758473	44758245	44758413	44758723	44758841
4598	"TJAP1"	"TJAP1"	chr6	+	43477572	43477632	43477572	43477628	43478086	43478232
4599	"SHF"	"SHF"	chr15	-	45172146	45172318	45172148	45172318	45171882	45172002
4600	"IDH3A"	"IDH3A"	chr15	+	78155212	78155275	78155212	78155251	78156907	78157162
4601	"IDH3A"	"IDH3A"	chr15	+	78155212	78155275	78155212	78155251	78157547	78157631
4602	"CLIP1"	"CLIP1"	chr12	-	122340752	122341697	122340980	122341697	122334647	122334705
4603	"CLIP1"	"CLIP1"	chr12	-	122340752	122341697	122340980	122341697	122336631	122336748
4604	"IRF5"	"IRF5"	chr7	+	128941278	128941424	128941278	128941391	128942070	128942276
4605	"IRF5"	"IRF5"	chr7	+	128945844	128946034	128945844	128946006	128946500	128946562
4606	"MATR3"	"MATR3"	chr5	+	139293749	139294028	139293749	139293805	139314674	139314736
4607	"SMC6"	"SMC6"	chr2	-	17752977	17753064	17753001	17753064	17745826	17745951
4608	"KLF7"	"KLF7"	chr2	-	207123773	207124404	207123975	207124404	207088457	207088581
4609	"KLF7"	"KLF7"	chr2	-	207123773	207124404	207124343	207124404	207088457	207088581
4610	"KLF7"	"KLF7"	chr2	-	207123975	207124404	207124343	207124404	207088457	207088581
4611	"TCTN2"	"TCTN2"	chr12	+	123671112	123671348	123671112	123671322	123671506	123671614
4612	"ADGRA3"	"ADGRA3"	chr4	-	22444972	22445133	22445040	22445133	22442649	22442863
4613	"CCDC150"	"CCDC150"	chr2	+	196719496	196719666	196719496	196719584	196720173	196720234
4614	"WDR45"	"WDR45"	chrX	-	49076405	49076524	49076429	49076524	49075865	49075945
4615	"WDR45"	"WDR45"	chrX	-	49076644	49077911	49077836	49077911	49076429	49076524
4616	"WDR45"	"WDR45"	chrX	-	49079750	49079856	49079789	49079856	49078040	49078112
4617	"WDR1"	"WDR1"	chr4	-	10084440	10084530	10084442	10084530	10083021	10083176
4618	"RP11-345J4.5"	"RP11-345J4.5"	chr16	-	29452108	29454113	29454015	29454113	29446801	29446922
4619	"RP11-345J4.5"	"RP11-345J4.5"	chr16	-	29452108	29454113	29454015	29454113	29446801	29447026
4620	"SUCO"	"SUCO"	chr1	+	172588759	172589926	172588759	172588924	172590983	172591071
4621	"UPK2"	"UPK2"	chr11	+	118957207	118957346	118957207	118957314	118957597	118957668
4622	"HTR7"	"HTR7"	chr10	-	90748833	90749594	90748838	90749594	90740822	90742528
4623	"RALGDS"	"RALGDS"	chr9	-	133100495	133101762	133101519	133101762	133100267	133100382
4624	"MIR205HG"	"MIR205HG"	chr1	+	209430424	209430500	209430424	209430476	209431742	209431825
4625	"MLLT4"	"MLLT4"	chr6	+	167943128	167943194	167943128	167943191	167943401	167943475
4626	"MLLT4"	"MLLT4"	chr6	+	167965756	167966045	167965756	167965853	167969113	167969198
4627	"ATP13A4"	"ATP13A4"	chr3	-	193435647	193435744	193435675	193435744	193433844	193433917
4628	"ATP13A4"	"ATP13A4"	chr3	-	193440489	193440637	193440557	193440637	193439022	193439065
4629	"ATP13A4"	"ATP13A4"	chr3	-	193466024	193466182	193466081	193466182	193464939	193465128
4630	"ITGA3"	"ITGA3"	chr17	+	50074143	50074292	50074143	50074280	50074447	50074534
4631	"PPFIBP2"	"PPFIBP2"	chr11	+	7641032	7641083	7641032	7641065	7641478	7641620
4632	"HTR3D"	"HTR3D"	chr3	+	184036374	184036544	184036374	184036505	184036747	184036896
4633	"CCNL2"	"CCNL2"	chr1	-	1392678	1392803	1392789	1392803	1390765	1390865
4634	"ODF2"	"ODF2"	chr9	+	128460941	128461067	128460941	128461010	128469182	128469353
4635	"ODF2"	"ODF2"	chr9	+	128460941	128461067	128460941	128461010	128471307	128471468
4636	"ODF2"	"ODF2"	chr9	+	128496040	128496297	128496040	128496141	128498412	128498575
4637	"STK16"	"STK16"	chr2	+	219245478	219245796	219245478	219245522	219245895	219246085
4638	"STK16"	"STK16"	chr2	+	219245895	219246876	219245895	219246085	219247414	219247535
4639	"DNAJC11"	"DNAJC11"	chr1	-	6638082	6638364	6638294	6638364	6637446	6637504
4640	"NDUFS3"	"NDUFS3"	chr11	+	47580524	47580984	47580524	47580622	47582087	47582213
4641	"CBWD3"	"CBWD3"	chr9	+	68260856	68261001	68260856	68260996	68264467	68264514
4642	"HIVEP1"	"HIVEP1"	chr6	+	12119889	12125870	12119889	12119934	12135790	12135892
4643	"CDC37"	"CDC37"	chr19	-	10393258	10393441	10393279	10393441	10393085	10393157
4644	"CDC37"	"CDC37"	chr19	-	10395434	10395543	10395495	10395543	10395227	10395343
4645	"RP11-34P13.7"	"RP11-34P13.7"	chr1	-	120720	120932	120774	120932	112699	112804
4646	"SGMS1"	"SGMS1"	chr10	-	50341216	50341434	50341299	50341434	50340386	50340464
4647	"MT1X"	"MT1X"	chr16	+	56683164	56683386	56683164	56683230	56683957	56684196
4648	"AMDHD2"	"AMDHD2"	chr16	+	2528451	2528718	2528451	2528559	2528993	2529095
4649	"NRXN1"	"NRXN1"	chr2	-	49943703	49943791	49943712	49943791	49918504	49922251
4650	"NRXN1"	"NRXN1"	chr2	-	50621204	50621249	50621225	50621249	50620021	50620183
4651	"RPL18A"	"RPL18A"	chr19	+	17861292	17861472	17861292	17861307	17862093	17862223
4652	"WNK3"	"WNK3"	chrX	-	54238867	54239099	54239008	54239099	54238341	54238472
4653	"SNX17"	"SNX17"	chr2	+	27371268	27371468	27371268	27371343	27372622	27373129
4654	"SNX17"	"SNX17"	chr2	+	27371268	27371468	27371268	27371343	27373246	27373311
4655	"INTS6"	"INTS6"	chr13	-	51451308	51451567	51451496	51451567	51451024	51451174
4656	"C9orf78"	"C9orf78"	chr9	-	129834706	129834766	129834711	129834766	129833446	129833517
4657	"C9orf78"	"C9orf78"	chr9	-	129834706	129834766	129834711	129834766	129833657	129833709
4658	"KDM5D"	"KDM5D"	chrY	-	19708243	19708423	19708321	19708423	19707933	19708071
4659	"NECAP2"	"NECAP2"	chr1	+	16447869	16447974	16447869	16447942	16448059	16448141
4660	"NECAP2"	"NECAP2"	chr1	+	16449092	16452015	16449092	16449201	16455817	16455893
4661	"TTLL3"	"TTLL3"	chr3	+	9809739	9809871	9809739	9809848	9810620	9810709
4662	"TTLL3"	"TTLL3"	chr3	+	9817644	9818920	9817644	9817759	9820545	9820741
4663	"TTLL3"	"TTLL3"	chr3	+	9826996	9827240	9826996	9827072	9828959	9829395
4664	"TTLL3"	"TTLL3"	chr3	+	9833103	9833273	9833103	9833245	9834426	9834503
4665	"PAN2"	"PAN2"	chr12	-	56324036	56324182	56324048	56324182	56323806	56323913
4666	"EXD3"	"EXD3"	chr9	-	137354566	137354773	137354699	137354773	137354338	137354377
4667	"ZNF596"	"ZNF596"	chr8	+	243721	243858	243721	243805	244618	244701
4668	"PON2"	"PON2"	chr7	-	95409900	95410101	95409953	95410101	95406986	95407068
4669	"PON2"	"PON2"	chr7	-	95416171	95416297	95416241	95416297	95412311	95412461
4670	"PON2"	"PON2"	chr7	-	95416171	95416297	95416241	95416297	95412311	95412477
4671	"TPT1-AS1"	"TPT1-AS1"	chr13	+	45379194	45380001	45379194	45379335	45383090	45383235
4672	"XPOT"	"XPOT"	chr12	+	64425037	64425182	64425037	64425138	64425337	64425457
4673	"MLXIPL"	"MLXIPL"	chr7	-	73607135	73607420	73607330	73607420	73606973	73607018
4674	"TMCO6"	"TMCO6"	chr5	+	140639738	140639864	140639738	140639851	140641664	140641780
4675	"MECOM"	"MECOM"	chr3	-	169145317	169146288	169145753	169146288	169144996	169145058
4676	"MECOM"	"MECOM"	chr3	-	169145317	169146288	169146225	169146288	169144996	169145058
4677	"MECOM"	"MECOM"	chr3	-	169145753	169146288	169146225	169146288	169144996	169145058
4678	"GGA2"	"GGA2"	chr16	-	23494298	23494378	23494302	23494378	23493359	23493458
4679	"GGA2"	"GGA2"	chr16	-	23495688	23495778	23495693	23495778	23494302	23494378
4680	"RP11-73M7.6"	"RP11-73M7.6"	chr1	+	31645048	31645146	31645048	31645138	31651848	31651988
4681	"RP11-73M7.6"	"RP11-73M7.6"	chr1	+	31645287	31645382	31645287	31645341	31651848	31651988
4682	"RP11-73M7.6"	"RP11-73M7.6"	chr1	+	31655951	31656185	31655951	31656044	31656896	31657061
4683	"TULP2"	"TULP2"	chr19	-	48896429	48896556	48896438	48896556	48895365	48895503
4684	"PCCB"	"PCCB"	chr3	+	136326802	136327255	136326802	136326910	136327633	136327732
4685	"ANAPC5"	"ANAPC5"	chr12	-	121331226	121331428	121331346	121331428	121330582	121330672
4686	"SRSF7"	"SRSF7"	chr2	-	38748046	38748157	38748055	38748157	38746693	38746747
4687	"SRSF7"	"SRSF7"	chr2	-	38748046	38748157	38748079	38748157	38746693	38746747
4688	"SRSF7"	"SRSF7"	chr2	-	38748055	38748157	38748079	38748157	38746693	38746747
4689	"SLC25A14"	"SLC25A14"	chrX	+	130340106	130340353	130340106	130340344	130345181	130345275
4690	"NFIB"	"NFIB"	chr9	-	14116180	14116346	14116207	14116346	14112998	14113081
4691	"YTHDF2"	"YTHDF2"	chr1	+	28737749	28737829	28737749	28737797	28738258	28738338
4692	"YTHDF2"	"YTHDF2"	chr1	+	28738258	28738338	28738258	28738329	28768928	28769775
4693	"NUP35"	"NUP35"	chr2	+	183130994	183131352	183130994	183131117	183133565	183133623
4694	"MFF"	"MFF"	chr2	+	227328677	227328899	227328677	227328789	227329605	227329783
4695	"MFF"	"MFF"	chr2	+	227328677	227330846	227328677	227328789	227332418	227332588
4696	"DAP3"	"DAP3"	chr1	+	155689090	155689243	155689090	155689174	155709772	155709824
4697	"CLASRP"	"CLASRP"	chr19	+	45057749	45057898	45057749	45057882	45059267	45059364
4698	"CLASRP"	"CLASRP"	chr19	+	45068014	45068058	45068014	45068054	45068419	45068480
4699	"CATSPERG"	"CATSPERG"	chr19	+	38369971	38370073	38369971	38370064	38370158	38370258
4700	"COPG1"	"COPG1"	chr3	+	129250681	129250894	129250681	129250734	129252280	129252361
4701	"RP11-288L9.4"	"RP11-288L9.4"	chr1	+	27669489	27669586	27669489	27669540	27675727	27675859
4702	"SERINC4"	"SERINC4"	chr15	-	43797140	43797356	43797144	43797356	43796844	43796940
4703	"WDR78"	"WDR78"	chr1	-	66890182	66891266	66891153	66891266	66871369	66871509
4704	"NHEJ1"	"NHEJ1"	chr2	-	219078073	219078206	219078088	219078206	219077245	219077364
4705	"DNAJC17"	"DNAJC17"	chr15	-	40774967	40775108	40775030	40775108	40774355	40774436
4706	"DNAJC17"	"DNAJC17"	chr15	-	40779083	40779310	40779222	40779310	40776541	40776627
4707	"DNAJC17"	"DNAJC17"	chr15	-	40779850	40779997	40779927	40779997	40779544	40779603
4708	"CSPG5"	"CSPG5"	chr3	-	47569070	47569227	47569151	47569227	47562238	47562761
4709	"LINC00710"	"LINC00710"	chr10	-	10946785	10947556	10947445	10947556	10946511	10946600
4710	"LINC00710"	"LINC00710"	chr10	-	10951795	10952095	10951937	10952095	10947445	10947556
4711	"INCENP"	"INCENP"	chr11	+	62123997	62124163	62123997	62124055	62128150	62128301
4712	"AGL"	"AGL"	chr1	+	99850488	99850898	99850488	99850618	99850974	99851124
4713	"RAB11A"	"RAB11A"	chr15	+	65792446	65792772	65792446	65792649	65850863	65850957
4714	"F2"	"F2"	chr11	+	46728663	46728837	46728663	46728720	46729379	46729561
4715	"RPL18"	"RPL18"	chr19	-	48616078	48617423	48617315	48617423	48615876	48615946
4716	"NRBP2"	"NRBP2"	chr8	-	143839508	143839825	143839735	143839825	143839313	143839408
4717	"NRBP2"	"NRBP2"	chr8	-	143839508	143840030	143839928	143840030	143839313	143839408
4718	"RNF167"	"RNF167"	chr17	+	4940486	4940726	4940486	4940642	4940872	4940993
4719	"RNF167"	"RNF167"	chr17	+	4940486	4940993	4940486	4940726	4941076	4941157
4720	"GART"	"GART"	chr21	-	33528514	33528604	33528518	33528604	33524768	33525000
4721	"GART"	"GART"	chr21	-	33528514	33528604	33528518	33528604	33528166	33528335
4722	"SLC44A4"	"SLC44A4"	chr6	-	3123583	3123704	3123625	3123704	3122702	3122802
4723	"SLC44A4"	"SLC44A4"	chr6	-	3131782	3131903	3131824	3131903	3130901	3131001
4724	"SLC44A4"	"SLC44A4"	chr6	-	3177031	3177152	3177073	3177152	3176150	3176250
4725	"SLC44A4"	"SLC44A4"	chr6	-	3208424	3208545	3208466	3208545	3207543	3207643
4726	"SLC44A4"	"SLC44A4"	chr6	-	3217874	3217995	3217916	3217995	3216993	3217093
4727	"SLC44A4"	"SLC44A4"	chr6	-	3353234	3353355	3353276	3353355	3352353	3352453
4728	"SLC44A4"	"SLC44A4"	chr6	-	31875809	31875930	31875851	31875930	31874928	31875028
4729	"COQ9"	"COQ9"	chr16	+	57456503	57456646	57456503	57456626	57458245	57458350
4730	"FANCL"	"FANCL"	chr2	-	58198578	58198662	58198593	58198662	58165723	58165874
4731	"FANCL"	"FANCL"	chr2	-	58198578	58198662	58198593	58198662	58194228	58194273
4732	"ADCK5"	"ADCK5"	chr8	+	144391579	144391866	144391579	144391711	144391940	144392022
4733	"BHLHB9"	"BHLHB9"	chrX	+	102720956	102721091	102720956	102721027	102747816	102747911
4734	"RP11-1212A22.4"	"RP11-1212A22.4"	chr16	-	18372577	18372854	18372722	18372854	18368257	18368386
4735	"UBXN8"	"UBXN8"	chr8	+	30754664	30754787	30754664	30754749	30756764	30756887
4736	"KIAA0513"	"KIAA0513"	chr16	+	85027750	85027858	85027750	85027851	85066899	85067400
4737	"NPHP3"	"NPHP3"	chr3	-	132684553	132686387	132686259	132686387	132683398	132683524
4738	"COL2A1"	"COL2A1"	chr12	-	47981944	47982160	47982106	47982160	47981775	47981829
4739	"PRPF39"	"PRPF39"	chr14	+	45095220	45095563	45095220	45095533	45096102	45096228
4740	"RP4-738P15.1"	"RP4-738P15.1"	chr20	-	25144278	25144423	25144296	25144423	25143364	25143513
4741	"NDUFS8"	"NDUFS8"	chr11	+	68030742	68030961	68030742	68030877	68032151	68032209
4742	"NDUFS8"	"NDUFS8"	chr11	+	68032285	68032523	68032285	68032336	68032922	68033012
4743	"PARP10"	"PARP10"	chr8	-	143983166	143983811	143983311	143983811	143982931	143983065
4744	"PARP10"	"PARP10"	chr8	-	143984007	143984104	143984034	143984104	143983166	143983811
4745	"PARP10"	"PARP10"	chr8	-	143985720	143985975	143985724	143985975	143985568	143985648
4746	"SEPT9"	"SEPT9"	chr17	+	77287890	77288214	77287890	77288210	77307140	77307197
4747	"FUT6"	"FUT6"	chr19	-	5834839	5835077	5834949	5835077	5834306	5834486
4748	"RFNG"	"RFNG"	chr17	-	82051011	82051342	82051293	82051342	82050661	82050764
4749	"PBXIP1"	"PBXIP1"	chr1	-	154948132	154948366	154948225	154948366	154947981	154948005
4750	"SLC4A7"	"SLC4A7"	chr3	-	27433915	27434104	27433954	27434104	27424036	27424152
4751	"SLC4A7"	"SLC4A7"	chr3	-	27433915	27434104	27433954	27434104	27431297	27431669
4752	"SLC4A7"	"SLC4A7"	chr3	-	27484066	27484347	27484078	27484347	27452416	27452498
4753	"FAM118B"	"FAM118B"	chr11	+	126229224	126229336	126229224	126229293	126234994	126235087
4754	"FRMD6"	"FRMD6"	chr14	+	51701055	51701159	51701055	51701135	51702511	51702588
4755	"LINC01285"	"LINC01285"	chrX	+	118841814	118841871	118841814	118841865	118845240	118845285
4756	"ZNF534"	"ZNF534"	chr19	+	52433954	52434120	52433954	52434081	52435080	52435209
4757	"ZNF556"	"ZNF556"	chr19	+	2873495	2873622	2873495	2873618	2876092	2876276
4758	"N4BP2L1"	"N4BP2L1"	chr13	-	32416498	32416703	32416550	32416703	32415958	32416029
4759	"FXR2"	"FXR2"	chr17	-	7606015	7606149	7606096	7606149	7605644	7605738
4760	"SLC25A15"	"SLC25A15"	chr13	+	40799056	40799315	40799056	40799172	40805117	40805255
4761	"NHEG1"	"NHEG1"	chr6	-	136990053	136990360	136990061	136990360	136982164	136983153
4762	"RWDD3"	"RWDD3"	chr1	+	95244210	95244715	95244210	95244698	95246541	95246657
4763	"ADGRF1"	"ADGRF1"	chr6	-	47012006	47014844	47014680	47014844	47008944	47010318
4764	"SPINK2"	"SPINK2"	chr4	-	56821457	56821742	56821607	56821742	56820535	56820579
4765	"ZNF652"	"ZNF652"	chr17	-	49316825	49317983	49317365	49317983	49312697	49312845
4766	"VPS53"	"VPS53"	chr17	-	553379	553462	553432	553462	551871	551950
4767	"NUPL2"	"NUPL2"	chr7	+	23197172	23197247	23197172	23197230	23199457	23199542
4768	"SSH3"	"SSH3"	chr11	+	67306837	67307113	67306837	67306962	67307370	67307436
4769	"LSM1"	"LSM1"	chr8	-	38175815	38176716	38176274	38176716	38171964	38172033
4770	"WBSCR22"	"WBSCR22"	chr7	+	73683766	73683901	73683766	73683804	73686635	73686731
4771	"WBSCR22"	"WBSCR22"	chr7	+	73683766	73683923	73683766	73683804	73686635	73686731
4772	"WBSCR22"	"WBSCR22"	chr7	+	73683766	73684000	73683766	73683804	73686635	73686731
4773	"WBSCR22"	"WBSCR22"	chr7	+	73683766	73683923	73683766	73683901	73686635	73686731
4774	"WBSCR22"	"WBSCR22"	chr7	+	73683766	73684000	73683766	73683901	73686635	73686731
4775	"WBSCR22"	"WBSCR22"	chr7	+	73683766	73684000	73683766	73683923	73686635	73686731
4776	"WBSCR22"	"WBSCR22"	chr7	+	73692595	73693414	73692595	73692646	73693623	73693669
4777	"WBSCR22"	"WBSCR22"	chr7	+	73692595	73693414	73692595	73692646	73693991	73694050
4778	"LSS"	"LSS"	chr21	-	46222629	46222738	46222662	46222738	46221853	46221975
4779	"LSS"	"LSS"	chr21	-	46228433	46228824	46228731	46228824	46227551	46227690
4780	"NAPRT"	"NAPRT"	chr8	-	65230	65385	65269	65385	65025	65133
4781	"NAPRT"	"NAPRT"	chr8	-	67855	67983	67900	67983	67696	67779
4782	"NAPRT"	"NAPRT"	chr8	-	143575190	143575345	143575229	143575345	143574985	143575093
4783	"NAPRT"	"NAPRT"	chr8	-	143577815	143577943	143577860	143577943	143577656	143577739
4784	"PTGR2"	"PTGR2"	chr14	+	73874022	73874214	73874022	73874143	73876997	73877168
4785	"ADCY5"	"ADCY5"	chr3	-	123367899	123368046	123367904	123368046	123352431	123352581
4786	"TTLL1"	"TTLL1"	chr22	-	43069603	43069844	43069635	43069844	43068409	43068590
4787	"PTPRT"	"PTPRT"	chr20	-	43189643	43189917	43189645	43189917	42885806	42885932
4788	"LILRB3"	"LILRB3"	chr19	-	196627	196930	196713	196930	195882	196179
4789	"LILRB3"	"LILRB3"	chr19	-	196813	197116	196899	197116	196068	196365
