"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"X1stExonStart_0base"	"X1stExonEnd"	"X2ndExonStart_0base"	"X2ndExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
2445	"CCNYL1"	"CCNYL1"	chr2	+	207733946	207734047	207737410	207737446	207724799	207724874	207742222	207742342	2445	2,0,0	3,2,3	1,2,3	4,1,0	198	134	0.000606442110473	0.020266904079	0.311,0.0,0.0	0.145,0.575,1.0	-0.47
11470	"WDR61"	"WDR61"	chr15	-	78289950	78290099	78292615	78292885	78289618	78289712	78293166	78293272	11470	12,7,18	84,57,80	6,2,3	61,54,76	198	198	0.000621452688831	0.0207017680267	0.125,0.109,0.184	0.09,0.036,0.038	0.085
5936	"ACP2"	"ACP2"	chr11	-	47245304	47245427	47245473	47245572	47243238	47243321	47245681	47245834	5936	149,99,166	15,9,10	138,99,119	3,5,2	197	198	0.000644630602091	0.021347482818	0.909,0.917,0.943	0.979,0.952,0.984	-0.049
6390	"DNM1L"	"DNM1L"	chr12	+	32737864	32737942	32738263	32738296	32737104	32737161	32740063	32740240	6390	44,24,42	30,11,17	15,21,15	21,21,25	176	131	0.000644957733786	0.021347482818	0.522,0.619,0.648	0.347,0.427,0.309	0.235
8264	"SLC39A9"	"SLC39A9"	chr14	+	69424093	69424202	69442068	69442266	69398385	69398603	69453240	69453309	8264	7,4,9	62,44,62	1,1,2	47,37,46	198	198	0.00066576660452	0.0219660573975	0.101,0.083,0.127	0.021,0.026,0.042	0.074
3275	"DCAF8"	"DCAF8"	chr1	-	160220458	160220691	160221086	160221210	160218848	160218968	160222650	160222781	3275	4,4,2	6,7,11	0,0,2	6,2,9	198	198	0.000674107775272	0.0221706557201	0.4,0.364,0.154	0.0,0.0,0.182	0.245
182	"UQCC1"	"UQCC1"	chr20	-	35366556	35366614	35381917	35382025	35347163	35347272	35394091	35394196	182	5,4,5	58,23,69	0,0,0	11,10,10	198	156	0.000708437244456	0.0231527124687	0.064,0.121,0.054	0.0,0.0,0.0	0.08
8055	"PTCD2"	"PTCD2"	chr5	+	72326611	72326741	72331257	72331375	72322171	72322264	72335017	72335096	8055	38,15,28	8,2,9	20,13,13	0,1,2	198	198	0.000706810467445	0.0231527124687	0.826,0.882,0.757	1.0,0.929,0.867	-0.11
453	"WDR19"	"WDR19"	chr4	+	39194543	39194659	39199477	39199593	39189655	39189781	39203641	39203722	453	6,7,3	10,8,12	1,0,1	3,2,6	198	198	0.000713062398413	0.0232305863131	0.375,0.467,0.2	0.25,0.0,0.143	0.216
6968	"NDUFAF7"	"NDUFAF7"	chr2	+	37241577	37241637	37242634	37242693	37237756	37237835	37243862	37243973	6968	4,3,1	21,6,19	1,0,0	15,12,16	158	157	0.000729216126722	0.0236083721026	0.159,0.332,0.05	0.062,0.0,0.0	0.16
7806	"NMRAL1"	"NMRAL1"	chr16	-	4469226	4469465	4474092	4474166	4466152	4466402	4474553	4474895	7806	2,1,2	1,0,0	0,0,4	4,1,0	172	198	0.000727122070545	0.0236083721026	0.697,1.0,1.0	0.0,0.0,1.0	0.566
7231	"HAUS2"	"HAUS2"	chr15	+	42558197	42558290	42559338	42559408	42548837	42548965	42560781	42560870	7231	73,46,54	34,30,33	77,55,59	18,11,22	191	168	0.000746625500807	0.0240966984061	0.654,0.574,0.59	0.79,0.815,0.702	-0.163
7988	"PHF3"	"PHF3"	chr6	+	63646526	63646795	63678827	63679020	63636110	63636150	63679999	63680161	7988	38,15,38	5,5,5	11,13,18	2,0,0	198	198	0.000751880379732	0.0241909339566	0.884,0.75,0.884	0.846,1.0,1.0	-0.109
6252	"DONSON"	"DONSON"	chr21	-	33583487	33583666	33584589	33584768	33582164	33582246	33585977	33586181	6252	323,173,300	257,153,293	252,198,212	340,234,275	198	198	0.000773548101675	0.0247344393005	0.557,0.531,0.506	0.426,0.458,0.435	0.092
8223	"TMX2"	"TMX2"	chr11	+	57737835	57738026	57738353	57738430	57737607	57737668	57738663	57738770	8223	65,28,52	414,195,443	24,18,11	269,198,225	198	175	0.000773295329164	0.0247344393005	0.122,0.113,0.094	0.073,0.074,0.041	0.047
8340	"ADCY3"	"ADCY3"	chr2	-	24827545	24827608	24827901	24828023	24826044	24826126	24830708	24830825	8340	20,11,14	55,17,58	6,1,14	60,41,65	198	161	0.000779110343681	0.024835640494	0.228,0.345,0.164	0.075,0.019,0.149	0.165
11088	"TRAPPC4"	"TRAPPC4"	chr11	+	119019142	119019424	119020149	119020253	119018789	119018970	119021759	119021886	11088	424,262,437	152,102,125	319,240,297	163,137,130	198	198	0.000789373805459	0.0250856215477	0.736,0.72,0.778	0.662,0.637,0.696	0.08
8994	"ABHD8"	"ABHD8"	chr19	-	17294674	17294845	17300855	17301624	17292130	17292831	17303241	17303473	8994	133,103,154	4,1,16	74,59,90	1,2,0	198	198	0.000802408054212	0.0254218576197	0.971,0.99,0.906	0.987,0.967,1.0	-0.029
8265	"SLC39A9"	"SLC39A9"	chr14	+	69424093	69424202	69442068	69442266	69398389	69398450	69453240	69453309	8265	36,19,23	62,44,62	9,8,9	47,37,46	198	198	0.000813693117843	0.0257007948197	0.367,0.302,0.271	0.161,0.178,0.164	0.146
2940	"RCOR3"	"RCOR3"	chr1	+	211295675	211295753	211304082	211304140	211289177	211289396	211312719	211312804	2940	86,38,62	38,34,52	45,27,38	10,5,15	176	156	0.000820186286449	0.0258271426371	0.667,0.498,0.514	0.8,0.827,0.692	-0.213
10812	"FGGY"	"FGGY"	chr1	+	59339957	59340069	59378748	59378837	59321535	59321750	59456960	59457076	10812	6,4,5	2,1,1	4,0,3	6,1,7	198	187	0.000826305885226	0.0259193155768	0.739,0.791,0.825	0.386,0.0,0.288	0.56
11227	"PSPH"	"PSPH"	chr7	-	56031928	56032054	56033960	56034106	56021072	56021231	56051137	56051604	11227	8,4,7	580,300,514	9,20,8	379,304,379	198	198	0.000828117128949	0.0259193155768	0.014,0.013,0.013	0.023,0.062,0.021	-0.022
8189	"CEP164"	"CEP164"	chr11	+	117382795	117382942	117387202	117387412	117381700	117381868	117390776	117390908	8189	3,4,9	86,32,84	1,2,0	60,42,55	198	198	0.000835086506344	0.0260587235112	0.034,0.111,0.097	0.016,0.045,0.0	0.06
558	"CASP8"	"CASP8"	chr2	+	201266460	201266791	201271515	201271621	201258035	201258382	201272637	201272776	558	9,7,23	133,79,144	20,10,19	69,65,57	198	198	0.000840864666556	0.0261602340706	0.063,0.081,0.138	0.225,0.133,0.25	-0.109
8461	"VEPH1"	"VEPH1"	chr3	-	157489054	157489160	157493186	157493293	157470418	157470529	157495211	157495506	8461	3,3,0	5,4,3	0,1,0	4,9,5	198	198	0.00085369431119	0.0264798594728	0.375,0.429,0.0	0.0,0.1,0.0	0.235
2974	"BRCC3"	"BRCC3"	chrX	+	155099314	155099389	155116056	155116188	155090783	155090839	155116710	155116754	2974	3,7,9	149,85,213	15,10,20	202,96,135	173	198	0.000876839141561	0.0271165776316	0.023,0.086,0.046	0.078,0.107,0.145	-0.058
1673	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101075394	101075716	101083460	101083574	101025918	101026061	101086851	101087171	1673	2,1,0	12,5,10	1,7,1	4,2,0	198	198	0.000890502244558	0.0274571525405	0.143,0.167,0.0	0.2,0.778,1.0	-0.556
9016	"WDR45"	"WDR45"	chrX	-	49076644	49076753	49077642	49077747	49076429	49076524	49077836	49077911	9016	95,49,86	146,99,156	19,19,22	82,50,62	198	198	0.00091160530498	0.0280244242124	0.394,0.331,0.355	0.188,0.275,0.262	0.118
7481	"ITPA"	"ITPA"	chr20	+	3213168	3213226	3213257	3213383	3209488	3209535	3213984	3214058	7481	10,6,20	88,32,91	4,3,5	87,51,61	156	198	0.00092700703323	0.0284135883558	0.126,0.192,0.218	0.055,0.069,0.094	0.106
9065	"MAGOH"	"MAGOH"	chr1	-	53228871	53228954	53233541	53233652	53226891	53227144	53235576	53235635	9065	211,134,191	256,136,222	197,198,208	163,135,167	198	181	0.000957317541224	0.0292560758911	0.43,0.474,0.44	0.525,0.573,0.532	-0.095
8114	"ZZEF1"	"ZZEF1"	chr17	-	4022708	4022828	4024918	4025118	4019668	4019769	4032125	4032258	8114	45,24,24	1,4,4	15,19,21	0,0,0	198	198	0.000989471595051	0.0301497815433	0.978,0.857,0.857	1.0,1.0,1.0	-0.103
2018	"FAM21A"	"FAM21A"	chr10	+	50080757	50080931	50084071	50084165	50078674	50078737	50085496	50085558	2018	49,27,53	13,8,18	28,40,37	8,0,2	198	192	0.00100861866348	0.0306430772834	0.785,0.766,0.741	0.772,1.0,0.947	-0.142
5154	"RPL13A"	"RPL13A"	chr19	+	49489849	49489922	49490231	49490297	49487553	49487644	49490474	49490576	5154	23,11,31	2126,1277,2229	44,30,62	2585,2042,2205	171	164	0.00102825502304	0.0311483100547	0.01,0.008,0.013	0.016,0.014,0.026	-0.008
5624	"SPIN1"	"SPIN1"	chr9	+	88448940	88448989	88468371	88468605	88388429	88388538	88475077	88475245	5624	7,8,7	304,143,234	0,0,2	99,85,116	147	198	0.00103794684673	0.031350231289	0.03,0.07,0.039	0.0,0.0,0.023	0.039
6694	"MRRF"	"MRRF"	chr9	+	122291748	122291840	122313226	122313386	122270863	122271075	122322539	122323461	6694	4,3,3	43,25,38	1,0,2	69,51,73	190	198	0.00104282687286	0.0314060651245	0.088,0.111,0.076	0.015,0.0,0.028	0.077
2450	"CCNYL1"	"CCNYL1"	chr2	+	207737410	207737446	207742222	207742342	207726841	207726876	207747046	207747213	2450	8,4,9	90,49,70	2,1,3	64,74,73	134	198	0.00104922532048	0.0315071719425	0.116,0.108,0.16	0.044,0.02,0.057	0.088
1423	"ZNF148"	"ZNF148"	chr3	-	125323308	125323444	125331157	125331238	125313307	125313656	125375101	125375251	1423	75,30,75	156,94,169	48,42,34	43,53,56	179	198	0.00106644753091	0.0319317815614	0.347,0.261,0.329	0.553,0.467,0.402	-0.162
9642	"ANKRD27"	"ANKRD27"	chr19	-	32605834	32605954	32607634	32607832	32604262	32604424	32615657	32615780	9642	240,153,244	91,75,81	118,75,105	69,64,60	198	198	0.00108107846591	0.0322765789822	0.725,0.671,0.751	0.631,0.54,0.636	0.113
6319	"COQ3"	"COQ3"	chr6	-	99380188	99380341	99383697	99383824	99375939	99376182	99394073	99394204	6319	102,49,74	4,8,6	105,75,101	3,2,1	198	198	0.00110061122846	0.0327653227783	0.962,0.86,0.925	0.972,0.974,0.99	-0.063
1839	"ZMYND8"	"ZMYND8"	chr20	-	47298728	47298947	47310055	47310204	47294665	47294779	47318950	47319061	1839	11,3,17	76,44,65	0,1,4	44,23,31	198	198	0.00111717803413	0.0331632218727	0.126,0.064,0.207	0.0,0.042,0.114	0.08
1037	"ZDHHC9"	"ZDHHC9"	chrX	-	129828980	129829141	129841778	129841956	129823678	129823837	129843695	129843909	1037	2,6,2	43,34,60	0,0,0	57,30,46	198	198	0.00112205534796	0.0332128382996	0.044,0.15,0.032	0.0,0.0,0.0	0.075
8464	"KLHL23"	"KLHL23"	chr2	+	169697892	169697982	169735012	169736227	169697360	169697531	169741384	169741537	8464	2,2,7	36,25,17	0,0,2	19,19,20	188	198	0.00112604921124	0.0332360963773	0.055,0.078,0.302	0.0,0.0,0.095	0.113
7096	"ASCC2"	"ASCC2"	chr22	-	29827476	29827600	29832244	29832342	29825621	29825780	29834488	29834550	7096	157,73,141	10,3,13	120,90,104	2,2,3	196	198	0.00113549612434	0.0334197154777	0.941,0.961,0.916	0.984,0.978,0.972	-0.039
8045	"ZNF83"	"ZNF83"	chr19	-	52655560	52655687	52660761	52660843	52635065	52635153	52690442	52690496	8045	19,6,12	29,14,34	12,10,14	10,5,10	180	198	0.00115109768273	0.0337829234932	0.419,0.32,0.28	0.569,0.688,0.606	-0.281
3257	"FGFR1"	"FGFR1"	chr8	-	38421796	38421941	38423024	38423175	38419532	38419735	38424508	38424699	3257	19,7,37	225,141,244	6,5,0	96,66,101	198	198	0.00115725669584	0.0338146011577	0.078,0.047,0.132	0.059,0.07,0.0	0.043
6673	"ATG4B"	"ATG4B"	chr2	+	241651883	241652012	241653306	241653369	241651263	241651335	241653511	241653610	6673	4,3,6	79,44,70	0,0,1	60,40,58	198	161	0.00116196892009	0.0338146011577	0.04,0.053,0.065	0.0,0.0,0.014	0.048
7074	"DOPEY2"	"DOPEY2"	chr21	+	36280284	36280346	36281482	36281611	36278208	36278355	36288013	36288150	7074	15,9,21	65,29,71	11,15,14	23,18,12	160	198	0.00116000253414	0.0338146011577	0.222,0.277,0.268	0.372,0.508,0.591	-0.235
8118	"RNF121"	"RNF121"	chr11	+	71960749	71960891	71982760	71982915	71929033	71929124	71987003	71987111	8118	28,7,20	78,26,63	7,7,1	58,25,43	198	198	0.00118147704949	0.0342860006519	0.264,0.212,0.241	0.108,0.219,0.023	0.122
11433	"PLEKHB1"	"PLEKHB1"	chr11	+	73649011	73649087	73650552	73650705	73647548	73647738	73651787	73651890	11433	73,43,82	98,53,83	12,16,15	7,8,6	174	198	0.00119454482852	0.0345683922443	0.459,0.48,0.529	0.661,0.695,0.74	-0.209
8122	"RNF121"	"RNF121"	chr11	+	71962151	71962289	71982806	71982915	71960749	71960891	71987003	71987111	8122	5,0,6	79,27,63	0,0,0	59,29,49	198	198	0.00120052756001	0.0346447507568	0.06,0.0,0.087	0.0,0.0,0.0	0.049
11753	"OGDH"	"OGDH"	chr7	+	44624316	44624565	44666735	44666851	44606587	44606653	44673786	44673941	11753	123,80,111	262,141,252	132,119,176	210,173,196	198	198	0.00121358917816	0.0349243996826	0.319,0.362,0.306	0.386,0.408,0.473	-0.093
1841	"ZMYND8"	"ZMYND8"	chr20	-	47310055	47310204	47347855	47347926	47298728	47298872	47355449	47355520	1841	9,8,8	36,23,28	1,2,0	8,13,11	169	198	0.00122160037363	0.035057561969	0.227,0.29,0.251	0.128,0.153,0.0	0.162
2954	"PLAT"	"PLAT"	chr8	-	42185080	42185158	42187397	42187572	42182718	42182890	42187905	42188016	2954	9,4,8	5,4,11	2,2,2	0,2,0	198	176	0.00125743516063	0.035986265923	0.615,0.471,0.393	1.0,0.471,1.0	-0.331
698	"UBXN2B"	"UBXN2B"	chr8	+	58430518	58430669	58433159	58433243	58416849	58416953	58434394	58434504	698	52,33,46	73,47,86	33,35,57	26,29,52	198	182	0.00132789072529	0.0378979281378	0.396,0.392,0.33	0.538,0.526,0.502	-0.149
6113	"SRPK1"	"SRPK1"	chr6	-	35904878	35904974	35920467	35920528	35890894	35891013	35921043	35921342	6113	347,217,352	5,4,8	224,166,242	11,8,12	159	194	0.00135282445843	0.0385034653553	0.988,0.985,0.982	0.961,0.962,0.961	0.024
5792	"EXTL3"	"EXTL3"	chr8	+	28713456	28713550	28715584	28718207	28701326	28701659	28731222	28731350	5792	35,15,27	45,24,18	13,9,26	61,39,45	192	198	0.00136363766251	0.0387048936537	0.445,0.392,0.607	0.18,0.192,0.373	0.233
8093	"TBC1D15"	"TBC1D15"	chr12	+	71841100	71841231	71854562	71854602	71839758	71839811	71872069	71872168	8093	3,0,0	1,1,1	0,3,2	2,0,0	198	138	0.00139985791854	0.0396243935412	0.676,0.0,0.0	0.0,1.0,1.0	-0.441
1412	"SLC3A2"	"SLC3A2"	chr11	+	62882504	62882618	62882666	62882807	62881698	62882066	62882907	62882999	1412	8,4,7	14,15,10	0,2,0	3,3,4	198	198	0.00145677043361	0.0411230018861	0.364,0.211,0.412	0.0,0.4,0.0	0.196
2416	"TFDP2"	"TFDP2"	chr3	-	142005440	142005544	142093060	142093127	141993537	141993585	142101734	142101841	2416	51,15,42	16,8,12	30,21,30	20,19,25	165	198	0.00146978923048	0.0412656271755	0.793,0.692,0.808	0.643,0.57,0.59	0.163
3984	"IL20RB"	"IL20RB"	chr3	+	136991937	136992088	136995413	136995556	136989440	136989565	137010112	137011085	3984	4,7,7	4,3,6	3,1,3	0,0,2	198	198	0.00146895951402	0.0412656271755	0.5,0.7,0.538	1.0,1.0,0.6	-0.287
2255	"MRPL13"	"MRPL13"	chr8	-	120419851	120419938	120425305	120425366	120395436	120396125	120443184	120443308	2255	1,0,17	4,3,4	0,0,1	2,4,1	159	185	0.00149022367939	0.0417262630229	0.225,0.0,0.832	0.0,0.0,0.538	0.173
1985	"VEGFA"	"VEGFA"	chr6	+	43778459	43778536	43782010	43782087	43777468	43777665	43784540	43784562	1985	583,328,638	138,65,149	169,115,141	50,50,50	175	175	0.00150401619926	0.0419989429227	0.809,0.835,0.811	0.772,0.697,0.738	0.083
4119	"DAG1"	"DAG1"	chr3	+	49470964	49471049	49476848	49476900	49470246	49470274	49510418	49510819	4119	3,0,0	7,12,4	4,5,3	7,3,11	183	150	0.00152118983705	0.0421466516466	0.26,0.0,0.0	0.319,0.577,0.183	-0.273
6442	"GAN"	"GAN"	chr16	+	81351582	81351697	81354404	81354755	81314951	81315280	81356784	81357002	6442	7,1,5	11,2,11	1,2,1	13,8,13	198	198	0.00152151039728	0.0421466516466	0.389,0.333,0.313	0.071,0.2,0.071	0.231
7668	"WDSUB1"	"WDSUB1"	chr2	-	159257757	159257864	159259809	159259843	159256195	159256375	159271701	159271795	7668	0,4,3	16,4,17	1,0,0	5,2,20	132	198	0.00151997068225	0.0421466516466	0.0,0.6,0.209	0.231,0.0,0.0	0.193
11011	"ADNP"	"ADNP"	chr20	-	50903888	50904001	50928650	50928825	50902016	50902109	50930825	50930990	11011	80,43,64	374,187,373	13,8,2	75,63,93	198	198	0.00154541943698	0.0426947876456	0.176,0.187,0.146	0.148,0.113,0.021	0.076
7095	"ASCC2"	"ASCC2"	chr22	-	29827476	29827600	29832244	29832342	29825621	29825780	29834441	29834550	7095	126,52,107	9,4,11	102,80,79	2,2,3	196	198	0.00156524739172	0.0431275611123	0.934,0.929,0.908	0.981,0.976,0.964	-0.05
1190	"CDC16"	"CDC16"	chr13	+	114236801	114236896	114238989	114239028	114236644	114236699	114239349	114239490	1190	36,31,24	82,57,94	10,12,8	50,43,71	193	137	0.00158031689565	0.0431981082821	0.238,0.279,0.153	0.124,0.165,0.074	0.102
10304	"TMBIM6"	"TMBIM6"	chr12	+	49743416	49743565	49744412	49744542	49741956	49742115	49752463	49752549	10304	6,2,1	8,6,15	1,9,13	4,0,2	198	198	0.00157673794687	0.0431981082821	0.429,0.25,0.063	0.2,1.0,0.867	-0.442
10841	"DPM1"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50936147	50936262	50945846	50945861	10841	64,41,51	84,51,54	33,37,29	20,24,19	124	194	0.00157602196486	0.0431981082821	0.544,0.557,0.596	0.721,0.707,0.705	-0.145
3411	"UBE3C"	"UBE3C"	chr7	+	157220688	157220776	157223253	157223351	157216866	157216971	157225406	157225539	3411	81,35,68	114,71,119	93,65,82	83,75,86	186	196	0.00159323738802	0.0434366824734	0.428,0.342,0.376	0.541,0.477,0.501	-0.124
1157	"NUBPL"	"NUBPL"	chr14	+	31846470	31846591	31850118	31850201	31826628	31826714	31859117	31860273	1157	17,12,12	12,5,11	7,2,7	18,9,11	198	181	0.00161293050198	0.043858162731	0.564,0.687,0.499	0.262,0.169,0.368	0.317
3132	"MCM8"	"MCM8"	chr20	+	5972006	5972037	5972575	5972726	5967829	5968025	5973055	5973196	3132	68,44,81	9,7,10	46,30,39	0,2,3	129	198	0.00163018426329	0.0442112800201	0.921,0.906,0.926	1.0,0.958,0.952	-0.052
6605	"CNOT8"	"CNOT8"	chr5	+	154858638	154858816	154863206	154863395	154858261	154858525	154865191	154865385	6605	9,1,12	185,130,168	0,1,2	82,73,76	198	198	0.00163756443767	0.0442954766952	0.046,0.008,0.067	0.0,0.014,0.026	0.027
8099	"TBC1D15"	"TBC1D15"	chr12	+	71872928	71873003	71880468	71880607	71872069	71872168	71884810	71885021	8099	76,34,61	63,28,40	39,42,29	62,53,37	173	198	0.00164320902843	0.0443324102462	0.58,0.582,0.636	0.419,0.476,0.473	0.143
1486	"DYNC1H1"	"DYNC1H1"	chr14	+	102036488	102036642	102038459	102038606	102034324	102034452	102038697	102038848	1486	222,136,242	112,50,78	175,105,157	87,93,107	198	198	0.00165198894968	0.0443489467583	0.665,0.731,0.756	0.668,0.53,0.595	0.12
4714	"EMID1"	"EMID1"	chr22	+	29243444	29243489	29254202	29254287	29234304	29234349	29258816	29259597	4714	2,0,5	3,1,3	3,1,1	2,0,0	143	183	0.00165238353752	0.0443489467583	0.46,0.0,0.681	0.657,1.0,1.0	-0.505
1684	"NDUFS2"	"NDUFS2"	chr1	+	161206406	161206597	161209192	161209313	161202045	161202480	161209482	161209516	1684	11,10,25	188,98,188	11,4,8	185,165,184	198	198	0.00167050527581	0.0446042130345	0.055,0.093,0.117	0.056,0.024,0.042	0.048
9905	"RAB28"	"RAB28"	chr4	-	13369870	13369965	13371794	13371867	13367724	13368650	13376544	13376622	9905	2,3,1	12,4,9	0,1,0	11,12,20	171	193	0.00167010009681	0.0446042130345	0.158,0.458,0.111	0.0,0.086,0.0	0.214
11124	"TASP1"	"TASP1"	chr20	-	13587249	13587370	13623445	13623514	13559007	13559114	13625184	13625252	11124	11,9,9	1,2,4	4,11,9	1,0,0	167	198	0.00169187676977	0.0450587232258	0.929,0.842,0.727	0.826,1.0,1.0	-0.109
3425	"ADAM15"	"ADAM15"	chr1	+	155055786	155055852	155055931	155056000	155054313	155054506	155056385	155056470	3425	6,3,4	10,6,3	2,1,0	7,4,7	164	167	0.00170848703042	0.0453844247055	0.379,0.337,0.576	0.225,0.203,0.0	0.288
9283	"PRKRA"	"PRKRA"	chr2	-	178447504	178447586	178450241	178450411	178444421	178444500	178450965	178451151	9283	186,102,182	76,58,114	92,67,85	76,62,71	198	180	0.00171940607745	0.0455576648654	0.69,0.615,0.592	0.524,0.496,0.521	0.119
8628	"CASP8AP2"	"CASP8AP2"	chr6	+	89846561	89846644	89853165	89853234	89829899	89830106	89854816	89854917	8628	3,2,8	44,26,51	2,0,0	28,18,19	181	167	0.0017279415154	0.0456670257641	0.059,0.066,0.126	0.062,0.0,0.0	0.063
10349	"ETHE1"	"ETHE1"	chr19	-	43511436	43511566	43526514	43526659	43508774	43508864	43527096	43527201	10349	94,37,58	67,37,39	28,19,29	43,28,40	198	198	0.00173779648977	0.0458106148448	0.584,0.5,0.598	0.394,0.404,0.42	0.155
8279	"SCAP"	"SCAP"	chr3	-	47435007	47435137	47442871	47443091	47423932	47424045	47475798	47475937	8279	55,27,45	3,1,4	19,11,26	4,6,5	198	198	0.00174269101018	0.0458230428057	0.948,0.964,0.918	0.826,0.647,0.839	0.173
8078	"PACSIN3"	"PACSIN3"	chr11	-	47182402	47182559	47182673	47182809	47180456	47180690	47183003	47183069	8078	6,5,12	157,77,132	1,2,8	208,154,166	198	198	0.00174882394769	0.0458678888559	0.037,0.061,0.083	0.005,0.013,0.046	0.039
10404	"GNPTG"	"GNPTG"	chr16	+	1352238	1352306	1357699	1357832	1351930	1352017	1361742	1361797	10404	23,16,22	5,0,3	29,9,16	0,0,0	166	198	0.00176052585228	0.04605820159	0.846,1.0,0.897	1.0,1.0,1.0	-0.086
9575	"HACE1"	"HACE1"	chr6	-	104833041	104833173	104849141	104849246	104796928	104797025	104850906	104850996	9575	26,18,33	4,4,4	13,9,19	0,2,0	198	198	0.00177360239821	0.0462834278223	0.867,0.818,0.892	1.0,0.818,1.0	-0.08
10721	"MFSD10"	"MFSD10"	chr4	-	2932350	2932512	2932599	2932690	2932044	2932153	2933105	2933177	10721	9,6,3	117,76,123	2,0,1	86,35,62	189	198	0.00178029545489	0.046341359077	0.075,0.076,0.025	0.024,0.0,0.017	0.045
5995	"RNF38"	"RNF38"	chr9	-	36369718	36369932	36375933	36376127	36357774	36357942	36400553	36400872	5995	3,0,1	38,18,23	10,0,9	30,25,35	198	198	0.00179790926774	0.0466825564255	0.073,0.0,0.042	0.25,0.0,0.205	-0.113
9320	"NCOA1"	"NCOA1"	chr2	+	24693251	24693347	24697657	24697798	24691480	24691660	24705085	24705233	9320	64,31,78	69,38,75	38,32,46	27,18,16	194	198	0.00185240348234	0.0479772501926	0.486,0.454,0.515	0.59,0.645,0.746	-0.175
38	"CEP192"	"CEP192"	chr18	+	13038369	13038579	13040829	13040956	13037236	13037301	13048858	13049681	38	14,6,9	4,1,4	17,24,8	2,0,1	198	198	0.00187325385777	0.0483340033977	0.778,0.857,0.692	0.895,1.0,0.889	-0.152
8437	"PICALM"	"PICALM"	chr11	-	85983865	85983973	85990249	85990399	85981871	85982003	85996825	85996929	8437	69,52,69	272,168,270	126,98,90	282,193,284	198	198	0.00187550862605	0.0483340033977	0.202,0.236,0.204	0.309,0.337,0.241	-0.082
5885	"IL22RA2"	"IL22RA2"	chr6	-	137154940	137155119	137158346	137158482	137147721	137147891	137161688	137161814	5885	39,25,50	38,14,23	14,16,12	5,2,2	198	198	0.00188958913158	0.0485760382213	0.506,0.641,0.685	0.737,0.889,0.857	-0.217
2727	"ZDHHC3"	"ZDHHC3"	chr3	-	44929305	44929436	44932906	44932990	44924845	44926847	44933117	44933199	2727	21,24,46	203,133,229	52,24,48	162,129,143	182	198	0.00191883439219	0.0490842575385	0.101,0.164,0.179	0.259,0.168,0.267	-0.083
6289	"HLA-A"	"HLA-A"	chr6	+	29943267	29943543	29944121	29944397	29942756	29943026	29944499	29944616	6289	44,37,65	0,2,4	24,24,33	7,2,5	198	198	0.00191412328708	0.0490842575385	1.0,0.949,0.942	0.774,0.923,0.868	0.109
1818	"CREM"	"CREM"	chr10	+	35148367	35148491	35188199	35188388	35127062	35127193	35206894	35207051	1818	33,10,47	21,13,29	34,24,35	9,4,13	198	198	0.00193396401332	0.0493494265468	0.611,0.435,0.618	0.791,0.857,0.729	-0.238
9436	"GLOD4"	"GLOD4"	chr17	-	778621	778661	778694	778744	776867	776988	780683	780738	9436	41,25,46	20,10,10	37,28,29	4,4,4	148	138	0.00194582474823	0.0495300845004	0.657,0.7,0.811	0.896,0.867,0.871	-0.155
8978	"RNF8"	"RNF8"	chr6	+	37368377	37369218	37381149	37381354	37360445	37360574	37390741	37391168	8978	1,2,1	84,53,77	3,1,6	37,25,37	198	198	0.00195637299999	0.0496765300978	0.012,0.036,0.013	0.075,0.038,0.14	-0.064
10878	"PCBP1-AS1"	"PCBP1-AS1"	chr2	-	69996685	69996888	70032132	70032255	69988741	69988838	70051202	70051305	10878	13,0,8	2,2,2	4,2,5	0,0,0	198	198	0.00196357966593	0.0497376169659	0.867,0.0,0.8	1.0,1.0,1.0	-0.444
