ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5141	"DAP3"	"DAP3"	chr1	+	155738156	155739010	155738156	155738258	155738608	155739010	5141	438,290,240	0,0,0	423,353,428	9,0,0	449	99	0.0870014861909	0.477836866286	1.0,1.0,1.0	0.912,1.0,1.0	0.029
5142	"CHD4"	"CHD4"	chr12	-	6583026	6583378	6583026	6583113	6583197	6583378	5142	14,17,12	214,121,129	22,14,22	205,179,210	183	99	0.816565132163	1.0	0.034,0.071,0.048	0.055,0.041,0.054	0.001
5144	"COPG1"	"COPG1"	chr3	+	129252622	129252955	129252622	129252694	129252875	129252955	5144	0,2,0	244,181,139	2,0,0	186,149,176	280	99	1	1.0	0.0,0.004,0.0	0.004,0.0,0.0	0.0
5146	"ZFP69B"	"ZFP69B"	chr1	+	40456944	40457439	40456944	40457071	40457343	40457439	5146	3,1,0	4,3,3	1,2,2	2,5,4	371	99	0.85649622114	1.0	0.167,0.082,0.0	0.118,0.096,0.118	-0.028
5149	"CLPTM1L"	"CLPTM1L"	chr5	-	1321634	1321819	1321634	1321679	1321763	1321819	5149	1,1,0	2,0,0	0,0,0	1,0,0	183	99	1	1.0	0.213,1.0,NA	0.0,NA,NA	0.607
5150	"CLPTM1L"	"CLPTM1L"	chr5	-	1324762	1325816	1324762	1324813	1325750	1325816	5150	1,1,0	1,0,0	0,0,0	1,0,0	1036	99	1	1.0	0.087,1.0,NA	0.0,NA,NA	0.543
5151	"ITGA2B"	"ITGA2B"	chr17	-	44380599	44381061	44380599	44380645	44380878	44381061	5151	0,0,0	2,3,1	0,0,1	0,0,0	332	99	1	1.0	0.0,0.0,0.0	NA,NA,1.0	-1.0
5157	"RUFY1"	"RUFY1"	chr5	+	179559691	179560198	179559691	179559835	179560024	179560198	5157	36,14,29	7,3,5	37,32,27	8,2,0	288	99	0.105666029721	0.529669577151	0.639,0.616,0.666	0.614,0.846,1.0	-0.18
5159	"RPL18"	"RPL18"	chr19	-	48615330	48615946	48615330	48615447	48615876	48615946	5159	11,7,5	1005,677,564	15,9,11	867,682,789	528	99	1	1.0	0.002,0.002,0.002	0.003,0.002,0.003	-0.001
5160	"RPL18"	"RPL18"	chr19	-	48616078	48617423	48616078	48616202	48617315	48617423	5160	41,28,27	0,0,0	62,47,24	1,1,0	1212	99	1	1.0	1.0,1.0,1.0	0.835,0.793,1.0	0.124
5161	"CRB3"	"CRB3"	chr19	+	6466465	6467221	6466465	6466609	6466950	6467221	5161	62,73,31	88,53,72	66,41,62	73,59,61	440	99	0.509532937967	1.0	0.137,0.237,0.088	0.169,0.135,0.186	-0.009
5162	"ARHGAP33"	"ARHGAP33"	chr19	+	35787167	35788822	35787167	35787559	35787643	35788822	5162	2,1,1	1,1,4	2,1,0	1,0,0	183	99	1	1.0	0.52,0.351,0.119	0.52,1.0,NA	-0.43
5163	"NRBP2"	"NRBP2"	chr8	-	143835819	143836030	143835819	143835875	143835966	143836030	5163	1,0,3	21,25,10	4,0,2	7,5,12	190	99	0.107454159871	0.531890618889	0.024,0.0,0.135	0.229,0.0,0.08	-0.05
5164	"NRBP2"	"NRBP2"	chr8	-	143839508	143839825	143839508	143839549	143839735	143839825	5164	7,3,8	38,24,18	2,2,8	27,12,13	285	99	0.950403935351	1.0	0.06,0.042,0.134	0.025,0.055,0.176	-0.007
5165	"NRBP2"	"NRBP2"	chr8	-	143839508	143840030	143839508	143839825	143839928	143840030	5165	11,4,7	63,45,28	6,4,2	30,26,25	202	99	0.617826824359	1.0	0.079,0.042,0.109	0.089,0.07,0.038	0.011
5166	"RNF167"	"RNF167"	chr17	+	4940486	4940993	4940486	4940642	4940872	4940993	5166	616,407,406	1,0,0	548,394,483	0,1,0	329	99	1	1.0	0.995,1.0,1.0	1.0,0.992,1.0	0.001
5167	"RNF167"	"RNF167"	chr17	+	4940486	4940993	4940486	4940726	4940872	4940993	5167	462,313,310	16,12,7	420,294,382	12,5,2	245	99	0.0242024352715	0.215880870003	0.921,0.913,0.947	0.934,0.96,0.987	-0.033
5168	"RNF167"	"RNF167"	chr17	+	4940486	4940993	4940486	4940726	4940922	4940993	5168	598,393,395	7,4,5	522,367,474	3,3,8	295	99	0.736840177925	1.0	0.966,0.971,0.964	0.983,0.976,0.952	-0.003
5169	"PODXL"	"PODXL"	chr7	-	131508950	131509585	131508950	131509028	131509364	131509585	5169	3,1,2	17,17,17	2,2,5	14,19,18	435	99	0.364088841751	1.0	0.039,0.013,0.026	0.031,0.023,0.059	-0.012
5170	"TIMM21"	"TIMM21"	chr18	+	74155144	74155403	74155144	74155207	74155305	74155403	5170	12,6,6	130,55,80	8,4,7	121,118,117	197	99	0.107294279872	0.531890618889	0.044,0.052,0.036	0.032,0.017,0.029	0.018
5172	"ADCK5"	"ADCK5"	chr8	+	144391579	144391866	144391579	144391711	144391782	144391866	5172	4,5,5	15,13,4	6,3,5	9,5,1	170	99	0.218698342768	0.792614462231	0.134,0.183,0.421	0.28,0.259,0.744	-0.182
5175	"DRC3"	"DRC3"	chr17	+	17992764	17994418	17992764	17992911	17994298	17994418	5175	5,9,10	1,0,2	12,7,8	2,0,0	1486	99	0.0114578897261	0.137922696712	0.25,1.0,0.25	0.286,1.0,1.0	-0.262
5176	"HDAC6"	"HDAC6"	chrX	+	48805630	48806464	48805630	48805671	48806367	48806464	5176	4,7,5	23,14,9	4,6,5	15,5,7	795	99	0.371507814829	1.0	0.021,0.059,0.065	0.032,0.13,0.082	-0.033
5177	"HDAC6"	"HDAC6"	chrX	+	48814674	48814893	48814674	48814740	48814833	48814893	5177	2,1,1	31,23,9	2,1,1	16,10,20	192	99	0.827598313	1.0	0.032,0.022,0.054	0.061,0.049,0.025	-0.009
5178	"HDAC6"	"HDAC6"	chrX	+	48814961	48815490	48814961	48815051	48815383	48815490	5178	17,9,9	33,22,17	6,7,2	8,6,14	431	99	0.890252568257	1.0	0.106,0.086,0.108	0.147,0.211,0.032	-0.03
5179	"HDAC6"	"HDAC6"	chrX	+	48818040	48818412	48818040	48818109	48818219	48818412	5179	1,1,1	22,11,19	2,0,3	6,6,4	209	99	0.133448043199	0.607024403351	0.021,0.041,0.024	0.136,0.0,0.262	-0.104
5182	"NPHP3"	"NPHP3"	chr3	-	132684553	132686387	132684553	132684794	132686259	132686387	5182	6,8,4	6,2,3	13,5,8	7,1,1	1564	99	0.268737285994	0.892197761989	0.06,0.202,0.078	0.105,0.24,0.336	-0.114
5183	"PRPF39"	"PRPF39"	chr14	+	45096423	45096758	45096423	45096492	45096595	45096758	5183	14,9,10	1,0,1	10,4,18	0,0,3	202	99	0.686086060841	1.0	0.873,1.0,0.831	1.0,1.0,0.746	-0.014
5184	"PRPF39"	"PRPF39"	chr14	+	45096102	45097005	45096102	45096228	45096886	45097005	5184	23,23,17	43,44,34	20,13,39	34,15,32	757	99	0.0288049577788	0.241818053844	0.065,0.064,0.061	0.071,0.102,0.137	-0.04
5188	"NGDN"	"NGDN"	chr14	+	23475170	23475642	23475170	23475308	23475557	23475642	5188	3,1,2	92,53,58	0,1,7	114,67,79	348	99	1	1.0	0.009,0.005,0.01	0.0,0.004,0.025	-0.002
5190	"NGDN"	"NGDN"	chr14	+	23477199	23477560	23477199	23477356	23477502	23477560	5190	2,5,1	63,58,52	1,1,1	96,72,85	245	99	0.704604169919	1.0	0.013,0.034,0.008	0.004,0.006,0.005	0.013
5195	"RFNG"	"RFNG"	chr17	-	82047901	82049116	82047901	82048807	82049030	82049116	5195	0,1,3	85,85,71	0,1,1	75,57,63	322	99	1	1.0	0.0,0.004,0.013	0.0,0.005,0.005	0.002
5196	"RFNG"	"RFNG"	chr17	-	82049676	82050006	82049676	82049842	82049917	82050006	5196	25,16,17	90,61,42	27,10,30	57,37,41	174	99	0.0572610037705	0.37188305186	0.136,0.13,0.187	0.212,0.133,0.294	-0.062
5197	"RFNG"	"RFNG"	chr17	-	82049676	82050555	82049676	82050006	82050401	82050555	5197	57,20,24	72,36,36	50,33,47	32,34,30	494	99	0.00121908948371	0.0305254964909	0.137,0.1,0.118	0.238,0.163,0.239	-0.095
5198	"RFNG"	"RFNG"	chr17	-	82050661	82051342	82050661	82050764	82051011	82051342	5198	9,6,5	0,2,0	7,12,4	0,0,0	346	99	0.716407990501	1.0	1.0,0.462,1.0	1.0,1.0,1.0	-0.179
5199	"RFNG"	"RFNG"	chr17	-	82050661	82051342	82050661	82050764	82051293	82051342	5199	20,12,16	41,41,45	12,17,13	38,23,29	628	99	0.469370261214	1.0	0.071,0.044,0.053	0.047,0.104,0.066	-0.016
5200	"PBXIP1"	"PBXIP1"	chr1	-	154951470	154951921	154951470	154951535	154951794	154951921	5200	2,1,0	36,27,21	0,1,0	9,17,11	358	99	1	1.0	0.015,0.01,0.0	0.0,0.016,0.0	0.003
5201	"SUGP2"	"SUGP2"	chr19	-	18990887	18993740	18990887	18991149	18993637	18993740	5201	545,367,336	6,6,9	606,476,620	2,10,7	2587	99	0.264090567241	0.880879408445	0.777,0.701,0.588	0.921,0.646,0.772	-0.091
5202	"SUGP2"	"SUGP2"	chr19	-	18994365	18995280	18994365	18994486	18995143	18995280	5202	64,45,37	65,56,57	73,58,61	69,59,56	756	99	0.148457339985	0.641706984131	0.114,0.095,0.078	0.122,0.114,0.125	-0.025
5203	"SUGP2"	"SUGP2"	chr19	-	19004167	19004646	19004167	19004273	19004429	19004646	5203	218,149,114	4,0,2	216,162,197	1,0,0	255	99	0.627297852399	1.0	0.955,1.0,0.957	0.988,1.0,1.0	-0.025
5208	"SLC35B1"	"SLC35B1"	chr17	-	49705123	49706309	49705123	49705281	49705865	49706309	5208	2,2,0	137,104,73	4,2,2	156,99,121	683	99	1	1.0	0.002,0.003,0.0	0.004,0.003,0.002	-0.001
5209	"SLC35B1"	"SLC35B1"	chr17	-	49705865	49706309	49705865	49705896	49706203	49706309	5209	2,2,5	168,111,76	4,2,2	163,114,153	406	99	1	1.0	0.003,0.004,0.016	0.006,0.004,0.003	0.003
5210	"FAM179A"	"FAM179A"	chr2	+	29045323	29052230	29045323	29045410	29051755	29052230	5210	1,4,3	4,4,7	2,0,2	1,0,1	6444	99	1	1.0	0.004,0.015,0.007	0.03,NA,0.03	-0.021
5211	"ADGRF1"	"ADGRF1"	chr6	-	47012006	47014844	47012006	47012195	47014680	47014844	5211	379,313,200	241,111,144	150,83,114	72,72,81	2584	99	0.16912702417	0.690741942335	0.057,0.098,0.051	0.074,0.042,0.051	0.013
5214	"SSH3"	"SSH3"	chr11	+	67306837	67307113	67306837	67306962	67307041	67307113	5214	1,2,2	35,22,20	1,2,1	29,15,14	178	99	0.864589609737	1.0	0.016,0.048,0.053	0.019,0.069,0.038	-0.003
5215	"WBSCR22"	"WBSCR22"	chr7	+	73692595	73693414	73692595	73692646	73693328	73693414	5215	14,7,6	360,256,188	16,10,13	342,277,300	781	99	1	1.0	0.005,0.003,0.004	0.006,0.005,0.005	-0.001
5218	"LSS"	"LSS"	chr21	-	46228433	46228824	46228433	46228599	46228731	46228824	5218	9,9,12	71,56,64	13,11,14	71,33,64	231	99	0.174922278301	0.70583717514	0.052,0.064,0.074	0.073,0.125,0.086	-0.031
5226	"PTGR2"	"PTGR2"	chr14	+	73876997	73880176	73876997	73877168	73880054	73880176	5226	42,22,17	6,3,12	29,34,23	8,10,10	2985	99	0.609658849544	1.0	0.188,0.196,0.045	0.107,0.101,0.071	0.05
5227	"GSDMB"	"GSDMB"	chr17	-	39906110	39906987	39906110	39906271	39906960	39906987	5227	3,3,7	4,0,1	2,4,5	2,2,1	788	99	0.703979156672	1.0	0.086,1.0,0.468	0.112,0.201,0.386	0.285
5234	"RPS3"	"RPS3"	chr11	+	75401639	75402446	75401639	75401733	75402351	75402446	5234	4,8,5	3270,2129,1759	17,10,30	2919,2227,2754	717	99	1	1.0	0.0,0.001,0.0	0.001,0.001,0.002	-0.001
5237	"REV1"	"REV1"	chr2	-	99402243	99402800	99402243	99402346	99402643	99402800	5237	31,21,16	17,4,13	37,29,33	9,4,9	396	99	0.0610656049935	0.391590068778	0.313,0.568,0.235	0.507,0.644,0.478	-0.171
5239	"ZNF317"	"ZNF317"	chr19	+	9156611	9157394	9156611	9156748	9157267	9157394	5239	19,8,14	19,24,18	17,18,24	29,13,30	618	99	0.415673233048	1.0	0.138,0.051,0.111	0.086,0.182,0.114	-0.027
5240	"FNBP1L"	"FNBP1L"	chr1	+	93550946	93554659	93550946	93551105	93552408	93554659	5240	495,367,327	24,7,8	457,304,486	17,20,29	1402	99	0.0479023140113	0.329414813318	0.593,0.787,0.743	0.655,0.518,0.542	0.136
5242	"SYNE3"	"SYNE3"	chr14	-	95449930	95452383	95449930	95450105	95452246	95452383	5242	0,0,0	0,5,11	0,1,0	3,1,1	2240	99	1	1.0	NA,0.0,0.0	0.0,0.042,0.0	-0.014
5244	"CCDC136"	"CCDC136"	chr7	+	128806236	128806858	128806236	128806395	128806687	128806858	5244	0,0,0	0,0,2	1,0,0	2,1,1	391	99	1	1.0	NA,NA,0.0	0.112,0.0,0.0	-0.037
5247	"SMARCD3"	"SMARCD3"	chr7	-	151240424	151241653	151240424	151240522	151241491	151241653	5247	10,8,4	22,17,7	6,5,3	12,3,4	1068	99	0.572175793994	1.0	0.04,0.042,0.05	0.044,0.134,0.065	-0.037
5249	"SMARCD3"	"SMARCD3"	chr7	-	151242136	151242603	151242136	151242232	151242480	151242603	5249	0,0,0	23,11,4	0,0,2	6,10,5	347	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.102	-0.034
5250	"ZNF593"	"ZNF593"	chr1	+	26170417	26172060	26170417	26170480	26170574	26172060	5250	6,3,0	101,82,48	2,1,0	99,78,83	193	99	0.66658243229	1.0	0.03,0.018,0.0	0.01,0.007,0.0	0.01
5251	"MAT2A"	"MAT2A"	chr2	+	85542154	85542747	85542154	85542373	85542564	85542747	5251	91,83,57	890,720,516	91,84,82	1253,1077,1307	290	99	0.000734971794742	0.0204356610741	0.034,0.038,0.036	0.024,0.026,0.021	0.012
5259	"TTC31"	"TTC31"	chr2	+	74490024	74490473	74490024	74490127	74490243	74490473	5259	2,4,9	32,33,11	6,2,4	18,24,14	215	99	0.727050585305	1.0	0.028,0.053,0.274	0.133,0.037,0.116	0.023
5260	"TTC31"	"TTC31"	chr2	+	74490243	74491184	74490243	74490473	74490655	74491184	5260	2,3,0	34,38,14	3,2,3	32,37,26	281	99	0.347060589105	1.0	0.02,0.027,0.0	0.032,0.019,0.039	-0.014
5261	"TTC31"	"TTC31"	chr2	+	74490243	74491184	74490243	74490473	74491127	74491184	5261	9,8,8	0,4,1	9,4,7	0,0,3	753	99	0.173090007814	0.701625669488	1.0,0.208,0.513	1.0,1.0,0.235	-0.171
5262	"TTC31"	"TTC31"	chr2	+	74490655	74491184	74490655	74490739	74491127	74491184	5262	9,7,8	51,30,20	8,3,5	29,21,31	487	99	0.493603672697	1.0	0.035,0.045,0.075	0.053,0.028,0.032	0.014
5263	"TTC31"	"TTC31"	chr2	+	74492003	74494559	74492003	74492055	74492138	74494559	5263	0,5,0	26,22,14	1,2,0	18,12,20	182	99	0.751025119873	1.0	0.0,0.11,0.0	0.029,0.083,0.0	-0.001
5264	"TTC31"	"TTC31"	chr2	+	74492138	74492445	74492138	74492229	74492303	74492445	5264	3,3,3	15,7,7	2,2,3	6,8,7	173	99	0.763139700737	1.0	0.103,0.197,0.197	0.16,0.125,0.197	0.005
5268	"ALKBH6"	"ALKBH6"	chr19	-	36013020	36013422	36013020	36013089	36013343	36013422	5268	3,4,1	42,28,36	5,0,7	25,24,18	353	99	0.0790738391436	0.45099966909	0.02,0.039,0.008	0.053,0.0,0.098	-0.028
5269	"RAB11FIP1"	"RAB11FIP1"	chr8	-	37870419	37873278	37870419	37870528	37871277	37873278	5269	2,2,0	32,25,19	2,0,0	5,11,4	848	99	1	1.0	0.007,0.009,0.0	0.045,0.0,0.0	-0.01
5270	"SUN2"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38740888	38741050	5270	34,28,39	4,0,1	29,14,13	2,2,0	555	99	0.661345679815	1.0	0.603,1.0,0.874	0.721,0.555,1.0	0.067
5271	"SUN2"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38741006	38741050	5271	45,38,40	139,103,86	37,23,20	111,58,87	673	99	0.284788138693	0.92058218493	0.045,0.051,0.064	0.047,0.055,0.033	0.008
5272	"SUN2"	"SUN2"	chr22	-	38750897	38751373	38750897	38751035	38751209	38751373	5272	7,5,1	245,149,117	5,0,6	141,103,115	273	99	0.916678347722	1.0	0.01,0.012,0.003	0.013,0.0,0.019	-0.002
5274	"PTGES2"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122479	128122933	128123134	5274	66,40,26	204,126,124	50,34,36	201,120,150	553	99	0.468525779691	1.0	0.055,0.054,0.036	0.043,0.048,0.041	0.004
5275	"PTGES2"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122646	128122933	128123134	5275	45,18,14	2,4,4	38,14,23	1,2,1	386	99	0.0464972015567	0.322580000663	0.852,0.536,0.473	0.907,0.642,0.855	-0.181
5276	"PTGES2"	"PTGES2"	chr9	-	128125243	128125441	128125243	128125283	128125375	128125441	5276	271,160,126	2,2,2	243,172,194	4,2,1	191	99	0.852917769258	1.0	0.986,0.976,0.97	0.969,0.978,0.99	-0.002
5277	"NUDT17"	"NUDT17"	chr1	+	145846432	145846690	145846432	145846458	145846597	145846690	5277	6,4,5	1,0,0	3,2,1	0,0,0	238	99	1	1.0	0.714,1.0,1.0	1.0,1.0,1.0	-0.095
5278	"MAP3K1"	"MAP3K1"	chr5	+	56887377	56888357	56887377	56887520	56888225	56888357	5278	2,3,2	4,9,2	0,1,0	8,7,7	804	99	0.0509037980065	0.344423226436	0.058,0.039,0.11	0.0,0.017,0.0	0.063
5279	"CCER2"	"CCER2"	chr19	-	38908979	38909325	38908979	38909189	38909277	38909325	5279	2,0,0	0,2,0	1,0,1	0,0,0	187	99	1	1.0	1.0,0.0,NA	1.0,NA,1.0	-0.5
5280	"RELL2"	"RELL2"	chr5	+	141636949	141638409	141636949	141637741	141638169	141638409	5280	10,7,14	10,13,10	7,17,6	13,9,4	527	99	0.647821689028	1.0	0.158,0.092,0.208	0.092,0.262,0.22	-0.039
5287	"PNP"	"PNP"	chr14	+	20474471	20474948	20474471	20474575	20474772	20474948	5287	13,13,4	283,214,144	13,20,3	386,270,393	296	99	0.336043351651	0.998651353965	0.015,0.02,0.009	0.011,0.024,0.003	0.002
5288	"COPS5"	"COPS5"	chr8	-	67043081	67045960	67043081	67043317	67045811	67045960	5288	21,16,11	34,25,25	15,8,14	34,32,28	2593	99	0.176055017873	0.709603407259	0.023,0.024,0.017	0.017,0.009,0.019	0.006
5290	"NPHP1"	"NPHP1"	chr2	-	110143541	110144569	110143541	110143641	110144492	110144569	5290	2,0,0	2,1,0	0,0,0	0,0,1	950	99	1	1.0	0.094,0.0,NA	NA,NA,0.0	0.047
5291	"NPHP1"	"NPHP1"	chr2	-	110163047	110164730	110163047	110163132	110164519	110164730	5291	5,3,4	0,0,1	1,1,5	0,0,0	1486	99	1	1.0	1.0,1.0,0.21	1.0,1.0,1.0	-0.263
5293	"NPHP1"	"NPHP1"	chr2	-	110163047	110164730	110163047	110163132	110164687	110164730	5293	11,5,9	4,0,0	3,3,12	2,0,1	1654	99	0.243085089028	0.837778775585	0.141,1.0,1.0	0.082,1.0,0.418	0.214
5294	"NPHP1"	"NPHP1"	chr2	-	110163047	110164730	110163047	110163135	110164687	110164730	5294	11,5,9	3,0,6	3,3,12	0,0,1	1651	99	0.000330745347182	0.0117657629238	0.18,1.0,0.083	1.0,1.0,0.418	-0.385
5295	"KCNN4"	"KCNN4"	chr19	-	43766532	43767707	43766532	43767089	43767539	43767707	5295	28,20,21	452,329,237	27,21,22	367,236,321	549	99	0.61082081371	1.0	0.011,0.011,0.016	0.013,0.016,0.012	-0.001
5296	"KCNN4"	"KCNN4"	chr19	-	43768962	43769560	43768962	43769032	43769332	43769560	5296	23,13,16	2,0,6	35,13,31	1,1,4	399	99	0.471477162124	1.0	0.74,1.0,0.398	0.897,0.763,0.658	-0.06
5297	"KCNN4"	"KCNN4"	chr19	-	43768962	43769560	43768962	43769032	43769441	43769560	5297	39,16,22	328,217,176	41,15,36	282,207,258	508	99	0.451101042124	1.0	0.023,0.014,0.024	0.028,0.014,0.026	-0.002
5300	"EFEMP2"	"EFEMP2"	chr11	-	65870120	65870658	65870120	65870237	65870535	65870658	5300	0,1,0	0,0,0	0,0,0	2,0,0	397	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
5301	"HIP1R"	"HIP1R"	chr12	+	122860046	122860210	122860046	122860077	122860147	122860210	5301	17,8,10	41,37,29	5,4,13	49,49,44	169	99	0.0142029603228	0.15367781177	0.195,0.112,0.168	0.056,0.046,0.148	0.075
5302	"HIP1R"	"HIP1R"	chr12	+	122860422	122860784	122860422	122860523	122860678	122860784	5302	2,3,2	57,37,36	1,0,0	44,27,35	254	99	0.66754753892	1.0	0.013,0.031,0.021	0.009,0.0,0.0	0.019
5303	"NEMF"	"NEMF"	chr14	-	49784924	49785320	49784924	49785004	49785219	49785320	5303	8,2,3	0,0,3	5,7,4	3,0,4	314	99	0.0808593346728	0.456706804615	1.0,1.0,0.24	0.344,1.0,0.24	0.219
5307	"PPP2R1B"	"PPP2R1B"	chr11	-	111742052	111742665	111742052	111742144	111742522	111742665	5307	2,8,3	108,94,53	7,5,10	162,96,115	477	99	0.861793987834	1.0	0.004,0.017,0.012	0.009,0.011,0.018	-0.002
5308	"HNRNPM"	"HNRNPM"	chr19	+	8465323	8465515	8465323	8465362	8465479	8465515	5308	453,289,248	324,193,197	517,393,524	322,276,294	216	99	0.163388036615	0.675375171095	0.391,0.407,0.366	0.424,0.395,0.45	-0.035
5309	"DPM2"	"DPM2"	chr9	-	127936552	127937523	127936552	127936655	127937433	127937523	5309	183,122,96	117,73,60	172,139,169	125,65,58	877	99	0.160339569733	0.665867594725	0.15,0.159,0.153	0.134,0.194,0.248	-0.038
5312	"SNHG12"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579911	28579981	5312	186,154,162	36,20,15	247,157,278	19,15,17	423	99	0.00957084771517	0.122088340567	0.547,0.643,0.717	0.753,0.71,0.793	-0.116
5313	"SNHG12"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579941	28579981	5313	197,161,169	6,3,3	261,176,293	7,2,2	453	99	0.359927708174	1.0	0.878,0.921,0.925	0.891,0.951,0.97	-0.029
5314	"SNHG12"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28580559	28580646	5314	41,43,54	37,32,26	59,52,75	39,24,46	677	99	0.39547692656	1.0	0.139,0.164,0.233	0.181,0.241,0.193	-0.026
5315	"SNHG12"	"SNHG12"	chr1	-	28579911	28581229	28579911	28579981	28581110	28581229	5315	131,121,138	0,0,0	149,140,166	0,0,2	1228	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.87	0.043
5316	"UHMK1"	"UHMK1"	chr1	+	162499954	162501104	162499954	162500247	162500912	162501104	5316	3,0,2	51,35,29	0,0,0	44,33,56	764	99	1	1.0	0.008,0.0,0.009	0.0,0.0,0.0	0.006
5317	"DPP7"	"DPP7"	chr9	-	137114242	137114576	137114242	137114378	137114462	137114576	5317	2,0,0	1,0,1	2,0,1	0,1,5	183	99	1	1.0	0.52,NA,0.0	1.0,0.0,0.098	-0.106
5318	"DPP7"	"DPP7"	chr9	-	137114242	137114576	137114242	137114382	137114462	137114576	5318	2,0,0	33,31,36	0,0,0	29,27,25	179	99	1	1.0	0.032,0.0,0.0	0.0,0.0,0.0	0.011
5319	"DPP7"	"DPP7"	chr9	-	137114462	137114718	137114462	137114576	137114646	137114718	5319	4,5,3	11,3,5	4,13,5	9,4,11	169	99	0.560511120689	1.0	0.176,0.494,0.26	0.207,0.656,0.21	-0.048
5320	"EME2"	"EME2"	chr16	+	1775040	1775408	1775040	1775132	1775314	1775408	5320	8,9,1	5,4,2	9,4,11	1,4,1	281	99	0.143651671734	0.628078992262	0.36,0.442,0.15	0.76,0.261,0.795	-0.288
5323	"DUS1L"	"DUS1L"	chr17	-	82058340	82058818	82058340	82058408	82058780	82058818	5323	83,52,51	23,13,10	53,47,47	33,15,18	471	99	0.0206460849733	0.192859360682	0.431,0.457,0.517	0.252,0.397,0.354	0.134
5324	"DUS1L"	"DUS1L"	chr17	-	82058340	82058818	82058340	82058416	82058780	82058818	5324	78,45,49	151,88,66	48,45,38	163,110,129	463	99	0.000586416343874	0.0172087915557	0.099,0.099,0.137	0.059,0.08,0.059	0.046
5325	"DUS1L"	"DUS1L"	chr17	-	82061208	82061721	82061208	82061353	82061556	82061721	5325	11,9,4	7,1,0	10,13,11	4,0,5	302	99	0.896141298763	1.0	0.34,0.747,1.0	0.45,1.0,0.419	0.073
5326	"DUS1L"	"DUS1L"	chr17	-	82061208	82061721	82061208	82061353	82061617	82061721	5326	12,9,4	155,98,121	13,15,12	209,137,145	363	99	0.390070925725	1.0	0.021,0.024,0.009	0.017,0.029,0.022	-0.005
5342	"CTC-479C5.12"	"CTC-479C5.12"	chr16	-	67934796	67935478	67934796	67934948	67935295	67935478	5342	11,5,5	2,1,9	17,17,12	9,4,6	446	99	0.62215499867	1.0	0.55,0.526,0.11	0.295,0.485,0.307	0.033
5344	"SMOX"	"SMOX"	chr20	+	4182088	4182848	4182088	4182323	4182482	4182848	5344	41,32,31	1,3,1	35,30,24	1,0,4	258	99	0.673419864571	1.0	0.94,0.804,0.922	0.931,1.0,0.697	0.013
5345	"MAP4K2"	"MAP4K2"	chr11	-	64791908	64792422	64791908	64792086	64792171	64792422	5345	0,3,1	35,15,22	0,3,0	15,14,9	184	99	0.604373683037	1.0	0.0,0.097,0.024	0.0,0.103,0.0	0.006
5346	"MAP4K2"	"MAP4K2"	chr11	-	64791908	64792422	64791908	64792086	64792363	64792422	5346	1,4,1	0,0,0	0,3,2	0,1,0	376	99	1	1.0	1.0,1.0,1.0	NA,0.441,1.0	0.279
5347	"MAP4K2"	"MAP4K2"	chr11	-	64792171	64792422	64792171	64792275	64792363	64792422	5347	0,2,1	40,28,28	0,2,1	17,11,9	187	99	0.551331191897	1.0	0.0,0.036,0.019	0.0,0.088,0.056	-0.03
5348	"MAP4K2"	"MAP4K2"	chr11	-	64797274	64797534	64797274	64797380	64797500	64797534	5348	8,4,9	57,47,31	0,5,2	31,19,31	219	99	0.0662125140417	0.410540657621	0.06,0.037,0.116	0.0,0.106,0.028	0.026
5349	"PROSC"	"PROSC"	chr8	+	37765525	37765746	37765525	37765633	37765710	37765746	5349	0,0,0	30,23,34	1,0,0	31,24,63	176	99	1	1.0	0.0,0.0,0.0	0.018,0.0,0.0	-0.006
5352	"AKAP8L"	"AKAP8L"	chr19	-	15398629	15399410	15398629	15398703	15399301	15399410	5352	55,48,36	0,1,0	66,45,50	2,0,1	697	99	0.636156427047	1.0	1.0,0.872,1.0	0.824,1.0,0.877	0.057
5353	"AKAP8L"	"AKAP8L"	chr19	-	15398629	15399410	15398629	15398766	15399301	15399410	5353	39,29,26	6,14,2	46,36,34	7,10,7	634	99	0.935398349542	1.0	0.504,0.244,0.67	0.506,0.36,0.431	0.04
5354	"AKAP8L"	"AKAP8L"	chr19	-	15403474	15403715	15403474	15403555	15403652	15403715	5354	171,151,107	0,0,1	230,131,182	2,0,0	196	99	1	1.0	1.0,1.0,0.982	0.983,1.0,1.0	-0.0
