ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
4407	"SPAG8"	"SPAG8"	chr9	-	35811181	35812001	35811923	35812001	35810882	35811057
4408	"SPAG8"	"SPAG8"	chr9	-	35811756	35812001	35811923	35812001	35810882	35811057
4409	"GALNT9"	"GALNT9"	chr12	-	132205362	132205711	132205560	132205711	132203504	132203690
4410	"PRSS22"	"PRSS22"	chr16	-	2856081	2856253	2856133	2856253	2853864	2854022
4411	"PTGES3L-AARSD1"	"PTGES3L-AARSD1"	chr17	-	42979549	42979663	42979627	42979663	42979377	42979444
4412	"RP11-24P14.1"	"RP11-24P14.1"	chr1	-	105992153	105992344	105992165	105992344	105988449	105988507
4413	"ARHGDIA"	"ARHGDIA"	chr17	-	81868988	81869075	81869055	81869075	81868505	81868584
4414	"ARHGDIA"	"ARHGDIA"	chr17	-	81869329	81869625	81869541	81869625	81869172	81869236
4415	"SLC12A7"	"SLC12A7"	chr5	-	93717	94063	93964	94063	93197	93317
4416	"SLC12A7"	"SLC12A7"	chr5	-	1075890	1076236	1076137	1076236	1075370	1075490
4417	"UNC45A"	"UNC45A"	chr15	+	90935284	90935375	90935284	90935330	90935543	90935705
4418	"AQP3"	"AQP3"	chr9	-	33443178	33443458	33443320	33443458	33442851	33442970
4419	"KRT7"	"KRT7"	chr12	+	52237508	52237717	52237508	52237569	52238679	52238775
4420	"SREBF1"	"SREBF1"	chr17	-	17817547	17817916	17817695	17817916	17816957	17817136
4421	"SREBF1"	"SREBF1"	chr17	-	17817547	17817916	17817695	17817916	17817255	17817457
4422	"SREBF1"	"SREBF1"	chr17	-	17819537	17819725	17819543	17819725	17819319	17819454
4423	"MCPH1-AS1"	"MCPH1-AS1"	chr8	-	6620991	6621635	6621422	6621635	6620134	6620224
4424	"C10orf128"	"C10orf128"	chr10	-	49166444	49167009	49166868	49167009	49165765	49165796
4425	"ZNF664"	"ZNF664"	chr12	+	123973218	123973352	123973218	123973303	123973885	123974553
4426	"WDR53"	"WDR53"	chr3	-	196566889	196567307	196567190	196567307	196554193	196554807
4427	"PRPF38A"	"PRPF38A"	chr1	+	52405679	52405839	52405679	52405713	52412513	52412624
4428	"THOC2"	"THOC2"	chrX	-	123620374	123620965	123620906	123620965	123619400	123619436
4429	"THOC2"	"THOC2"	chrX	-	123706853	123706949	123706857	123706949	123703453	123703505
4430	"NRP2"	"NRP2"	chr2	+	205766782	205766818	205766782	205766803	205792234	205792285
4431	"TTI1"	"TTI1"	chr20	-	38011514	38013857	38013699	38013857	38006196	38006397
4432	"NISCH"	"NISCH"	chr3	+	52480878	52481109	52480878	52481037	52484512	52484637
4433	"SLC26A3"	"SLC26A3"	chr7	-	107803110	107803225	107803121	107803225	107794378	107794597
4434	"C12orf57"	"C12orf57"	chr12	+	6944475	6944652	6944475	6944565	6945770	6946002
4435	"RABGGTB"	"RABGGTB"	chr1	+	75786699	75786865	75786699	75786797	75787496	75787604
4436	"RABGGTB"	"RABGGTB"	chr1	+	75787496	75790517	75787496	75787604	75791284	75791337
4437	"RABGGTB"	"RABGGTB"	chr1	+	75789158	75790517	75789158	75789356	75791284	75791337
4438	"C16orf71"	"C16orf71"	chr16	+	4737799	4737988	4737799	4737946	4740152	4740659
4439	"C16orf71"	"C16orf71"	chr16	+	4746374	4746521	4746374	4746512	4746926	4747025
4440	"CEP120"	"CEP120"	chr5	-	123388303	123388606	123388431	123388606	123386517	123386667
4441	"NXF1"	"NXF1"	chr11	-	62798538	62800486	62800376	62800486	62797317	62797386
4442	"NXF1"	"NXF1"	chr11	-	62803791	62803978	62803799	62803978	62803418	62803572
4443	"RAD51"	"RAD51"	chr15	+	40695173	40695425	40695173	40695321	40698756	40698845
4444	"PLD2"	"PLD2"	chr17	+	4808273	4808451	4808273	4808416	4809099	4809205
4445	"PLD2"	"PLD2"	chr17	+	4819428	4819582	4819428	4819549	4821792	4821907
4446	"RPS11"	"RPS11"	chr19	+	49497193	49497325	49497193	49497282	49497519	49498046
4447	"C16orf62"	"C16orf62"	chr16	+	19581524	19581654	19581524	19581653	19601663	19601723
4448	"CAND1"	"CAND1"	chr12	+	67305103	67306597	67305103	67305312	67307396	67307492
4449	"C9orf24"	"C9orf24"	chr9	-	34380896	34381131	34380901	34381131	34379645	34379732
4450	"C9orf24"	"C9orf24"	chr9	-	34380896	34381131	34381055	34381131	34379645	34379732
4451	"C9orf24"	"C9orf24"	chr9	-	34380901	34381131	34381055	34381131	34379645	34379732
4452	"DPP3"	"DPP3"	chr11	+	66495205	66495489	66495205	66495268	66495629	66495750
4453	"PRSS36"	"PRSS36"	chr16	-	31142480	31142644	31142495	31142644	31141722	31141960
4454	"ATP1A4"	"ATP1A4"	chr1	+	160167277	160167429	160167277	160167412	160171250	160171440
4455	"ATP1A4"	"ATP1A4"	chr1	+	160176478	160176602	160176478	160176562	160177518	160177664
4456	"VDR"	"VDR"	chr12	-	47878815	47879115	47878967	47879115	47865046	47865177
4457	"ERICH6B"	"ERICH6B"	chr13	-	45550158	45550316	45550230	45550316	45549892	45550045
4458	"NONO"	"NONO"	chrX	+	71297835	71298508	71297835	71297938	71298706	71298816
4459	"DOC2A"	"DOC2A"	chr16	-	30006784	30006948	30006855	30006948	30006595	30006677
4460	"DOC2A"	"DOC2A"	chr16	-	30008995	30009105	30009003	30009105	30007172	30007299
4461	"HMGN3"	"HMGN3"	chr6	-	79202275	79202389	79202316	79202389	79201244	79201726
4462	"HMGN3"	"HMGN3"	chr6	-	79202275	79202389	79202316	79202389	79202062	79202155
4463	"CHUK"	"CHUK"	chr10	-	100193297	100193431	100193388	100193431	100190868	100190968
4464	"ALG13"	"ALG13"	chrX	+	111682131	111682294	111682131	111682235	111684964	111685103
4465	"ALG13"	"ALG13"	chrX	+	111682131	111682300	111682131	111682235	111684964	111685103
4466	"ALG13"	"ALG13"	chrX	+	111682131	111682300	111682131	111682294	111684964	111685103
4467	"VPS52"	"VPS52"	chr6	-	4458201	4458309	4458212	4458309	4457913	4457979
4468	"VPS52"	"VPS52"	chr6	-	4507285	4507393	4507296	4507393	4506997	4507063
4469	"VPS52"	"VPS52"	chr6	-	4675252	4675360	4675263	4675360	4674964	4675030
4470	"VPS52"	"VPS52"	chr6	-	4699738	4699846	4699749	4699846	4699450	4699516
4471	"VPS52"	"VPS52"	chr6	-	4712458	4712566	4712469	4712566	4712170	4712236
4472	"VPS52"	"VPS52"	chr6	-	33263771	33263879	33263782	33263879	33263483	33263549
4473	"MGLL"	"MGLL"	chr3	-	127822308	127823185	127823083	127823185	127821693	127821838
4474	"PHOSPHO2"	"PHOSPHO2"	chr2	+	169694453	169694741	169694453	169694622	169695214	169695247
4475	"MMP11"	"MMP11"	chr22	+	15548	15778	15548	15730	16720	16864
4476	"MMP11"	"MMP11"	chr22	+	23779186	23779416	23779186	23779368	23780358	23780502
4477	"PHF5A"	"PHF5A"	chr22	-	41468019	41468147	41468123	41468147	41467447	41467614
4478	"DDX56"	"DDX56"	chr7	-	44569983	44570128	44570014	44570128	44569808	44569903
4479	"DDX56"	"DDX56"	chr7	-	44572562	44572744	44572573	44572744	44572346	44572437
4480	"DDX56"	"DDX56"	chr7	-	44573582	44573925	44573835	44573925	44572889	44573050
4481	"STX4"	"STX4"	chr16	+	31034225	31034536	31034225	31034325	31034969	31035040
4482	"STX4"	"STX4"	chr16	+	31034225	31034536	31034225	31034325	31037925	31038034
4483	"HUS1"	"HUS1"	chr7	-	47979409	47979553	47979420	47979553	47978688	47978816
4484	"HUS1"	"HUS1"	chr7	-	47979409	47979553	47979467	47979553	47978688	47978816
4485	"HUS1"	"HUS1"	chr7	-	47979420	47979553	47979467	47979553	47978688	47978816
4486	"PRR5"	"PRR5"	chr22	+	44725243	44725296	44725243	44725292	44726576	44726634
4487	"FAM71D"	"FAM71D"	chr14	+	67221778	67222025	67221778	67221807	67223752	67223940
4488	"C11orf74"	"C11orf74"	chr11	+	36594512	36594641	36594512	36594592	36610080	36610239
4489	"PPP6R3"	"PPP6R3"	chr11	+	68505144	68505271	68505144	68505249	68519500	68519651
4490	"SELENBP1"	"SELENBP1"	chr1	-	151368999	151369189	151369003	151369189	151368198	151368319
4491	"SELENBP1"	"SELENBP1"	chr1	-	151369003	151369554	151369441	151369554	151368198	151368319
4492	"SELENBP1"	"SELENBP1"	chr1	-	151369003	151369769	151369712	151369769	151368198	151368319
4493	"RBBP5"	"RBBP5"	chr1	-	205094872	205095064	205094986	205095064	205086141	205088815
4494	"ZNF839"	"ZNF839"	chr14	+	102339093	102339229	102339093	102339223	102341322	102342367
4495	"LINC00667"	"LINC00667"	chr18	+	5241698	5241889	5241698	5241812	5243593	5246508
4496	"TXNRD1"	"TXNRD1"	chr12	+	104286681	104287431	104286681	104287109	104288930	104289040
4497	"TXNRD1"	"TXNRD1"	chr12	+	104286681	104287431	104286681	104287346	104311289	104311412
4498	"AC009505.2"	"AC009505.2"	chr2	-	105856961	105857177	105857132	105857177	105856669	105856746
4499	"TEAD2"	"TEAD2"	chr19	-	49355302	49355419	49355311	49355419	49355147	49355206
4500	"PUS7"	"PUS7"	chr7	-	105470687	105470848	105470760	105470848	105459167	105459259
4501	"PUS7"	"PUS7"	chr7	-	105470687	105470848	105470760	105470848	105468336	105468463
4502	"SYMPK"	"SYMPK"	chr19	-	45828969	45829205	45829054	45829205	45827836	45827918
4503	"CLEC4M"	"CLEC4M"	chr19	+	7765616	7766069	7765616	7765862	7766655	7766807
4504	"CLEC4M"	"CLEC4M"	chr19	+	7765637	7766207	7765637	7765931	7766655	7766807
4505	"CLEC4M"	"CLEC4M"	chr19	+	7765891	7766207	7765891	7766138	7766655	7766807
4506	"VPS8"	"VPS8"	chr3	+	184839697	184839758	184839697	184839752	184849070	184849195
4507	"CSRP1"	"CSRP1"	chr1	-	201488854	201488984	201488872	201488984	201485282	201485376
4508	"MAGIX"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49165189	49165361
4509	"CHD7"	"CHD7"	chr8	+	60780999	60781430	60780999	60781050	60794985	60795127
4510	"CASP8AP2"	"CASP8AP2"	chr6	+	89829899	89830106	89829899	89830067	89846561	89846644
4511	"CASP8AP2"	"CASP8AP2"	chr6	+	89829899	89830106	89829899	89830067	89853165	89853234
4512	"SPATA22"	"SPATA22"	chr17	-	3467425	3467554	3467473	3467554	3462706	3462767
4513	"APTX"	"APTX"	chr9	-	32987543	32987842	32987759	32987842	32985970	32986030
4514	"APTX"	"APTX"	chr9	-	32988078	32988129	32988082	32988129	32987759	32987842
4515	"APTX"	"APTX"	chr9	-	33001515	33001612	33001566	33001612	32989758	32989895
4516	"APOL4"	"APOL4"	chr22	-	36201699	36202055	36201992	36202055	36199329	36199376
4517	"DNAAF3"	"DNAAF3"	chr19	-	55165781	55166000	55165857	55166000	55165369	55165463
4518	"DNAAF3"	"DNAAF3"	chr19	-	55166511	55166576	55166522	55166576	55166328	55166417
4519	"MCF2L"	"MCF2L"	chr13	+	113090067	113090160	113090067	113090151	113091120	113091195
4520	"GALT"	"GALT"	chr9	+	34647088	34647567	34647088	34647258	34647656	34647961
4521	"GALT"	"GALT"	chr9	+	34647491	34647705	34647491	34647567	34647831	34647961
4522	"GALT"	"GALT"	chr9	+	34647088	34647961	34647088	34647258	34648114	34648171
4523	"GALT"	"GALT"	chr9	+	34647491	34647961	34647491	34647705	34648114	34648171
4524	"GALT"	"GALT"	chr9	+	34648761	34648907	34648761	34648894	34648997	34649081
4525	"PAX6"	"PAX6"	chr11	-	31801229	31801776	31801560	31801776	31800690	31800856
4526	"PAX6"	"PAX6"	chr11	-	31801229	31801776	31801761	31801776	31800690	31800856
4527	"PAX6"	"PAX6"	chr11	-	31801560	31801776	31801761	31801776	31800690	31800856
4528	"EIF3L"	"EIF3L"	chr22	+	37851279	37851561	37851279	37851490	37855564	37855644
4529	"PLK4"	"PLK4"	chr4	+	127885707	127886728	127885707	127886626	127887395	127887496
4530	"PLK4"	"PLK4"	chr4	+	127891091	127891196	127891091	127891115	127891578	127891681
4531	"PLK4"	"PLK4"	chr4	+	127892364	127892514	127892364	127892398	127893284	127893418
4532	"PLK4"	"PLK4"	chr4	+	127892364	127892514	127892364	127892398	127893512	127893604
4533	"GIGYF2"	"GIGYF2"	chr2	+	232731121	232731258	232731121	232731234	232735154	232735238
4534	"RIMS1"	"RIMS1"	chr6	+	72390597	72390885	72390597	72390736	72392697	72392810
4535	"CEP170"	"CEP170"	chr1	-	154393	154571	154423	154571	152044	152215
4536	"CEP170"	"CEP170"	chr1	-	154393	154571	154474	154571	152044	152215
4537	"CEP170"	"CEP170"	chr1	-	154423	154571	154474	154571	152044	152215
4538	"CEP170"	"CEP170"	chr1	-	243142285	243142463	243142315	243142463	243139936	243140107
4539	"CEP170"	"CEP170"	chr1	-	243142285	243142463	243142366	243142463	243139936	243140107
4540	"CEP170"	"CEP170"	chr1	-	243142315	243142463	243142366	243142463	243139936	243140107
4541	"CEP170"	"CEP170"	chr1	-	243185778	243186422	243186258	243186422	243172696	243172846
4542	"RLBP1"	"RLBP1"	chr15	-	89219736	89219859	89219795	89219859	89218963	89219075
4543	"MGAT4D"	"MGAT4D"	chr4	-	140456588	140456719	140456618	140456719	140451409	140451517
4544	"ZCRB1"	"ZCRB1"	chr12	-	42324018	42324104	42324067	42324104	42322417	42322446
4545	"SNX21"	"SNX21"	chr20	+	45834958	45835116	45834958	45835109	45840447	45840458
4546	"CLCN6"	"CLCN6"	chr1	+	11826155	11826224	11826155	11826214	11827088	11827221
4547	"MAP3K9"	"MAP3K9"	chr14	-	70739897	70740164	70740041	70740164	70738244	70738398
4548	"FAT1"	"FAT1"	chr4	-	186596539	186597171	186597033	186597171	186595688	186595826
4549	"FAT1"	"FAT1"	chr4	-	186628144	186628364	186628153	186628364	186617707	186621775
4550	"ZNF502"	"ZNF502"	chr3	+	44712645	44712744	44712645	44712740	44714590	44714688
4551	"PDCD6"	"PDCD6"	chr5	+	304176	306754	304176	304221	311292	311402
4552	"PDCD6"	"PDCD6"	chr5	+	306601	306760	306601	306754	311292	311402
4553	"MAP3K12"	"MAP3K12"	chr12	-	53484245	53484365	53484256	53484365	53483910	53484020
4554	"AMACR"	"AMACR"	chr5	-	33993947	33994120	33994077	33994120	33988083	33989502
4555	"PEG3"	"PEG3"	chr19	-	56823589	56823679	56823592	56823679	56822752	56822836
4556	"CREB3L4"	"CREB3L4"	chr1	+	153968521	153968699	153968521	153968639	153968929	153969176
4557	"ENTPD4"	"ENTPD4"	chr8	-	23441568	23441723	23441592	23441723	23439748	23439915
4558	"ANO9"	"ANO9"	chr11	-	429473	429652	429569	429652	428721	428826
4559	"MIIP"	"MIIP"	chr1	+	12029222	12029894	12029222	12029281	12030027	12030124
4560	"MIIP"	"MIIP"	chr1	+	12029222	12030124	12029222	12029894	12031265	12031403
4561	"CENPN"	"CENPN"	chr16	+	81014135	81014391	81014135	81014181	81017325	81017385
4562	"TPR"	"TPR"	chr1	-	186341251	186343473	186343325	186343473	186341027	186341159
4563	"CARF"	"CARF"	chr2	+	202913033	202913114	202913033	202913102	202917876	202918043
4564	"STOX1"	"STOX1"	chr10	+	68884259	68886618	68884259	68884459	68892588	68893060
4565	"ERCC8"	"ERCC8"	chr5	-	60904787	60904873	60904791	60904873	60903647	60903716
4566	"SAMD7"	"SAMD7"	chr3	+	169915366	169915464	169915366	169915441	169919457	169919584
4567	"PPARGC1A"	"PPARGC1A"	chr4	-	23831495	23831751	23831556	23831751	23829462	23829585
4568	"LINC00161"	"LINC00161"	chr21	+	28539317	28539884	28539317	28539528	28540052	28540355
4569	"FAM58A"	"FAM58A"	chrX	-	153598961	153599117	153598965	153599117	153596003	153596187
4570	"STAB1"	"STAB1"	chr3	+	52523426	52523756	52523426	52523576	52523870	52524017
4571	"PHF12"	"PHF12"	chr17	-	28923908	28927063	28926990	28927063	28921687	28921808
4572	"WNK1"	"WNK1"	chr12	+	890452	890513	890452	890510	894561	894635
4573	"NGLY1"	"NGLY1"	chr3	-	25736308	25737455	25737333	25737455	25733871	25733982
4574	"NGLY1"	"NGLY1"	chr3	-	25736308	25737455	25737333	25737455	25736003	25736149
4575	"CDKN3"	"CDKN3"	chr14	+	54399893	54399976	54399893	54399912	54408744	54408789
4576	"AKR1E2"	"AKR1E2"	chr10	+	4841784	4841857	4841784	4841840	4842420	4842504
4577	"AKR1E2"	"AKR1E2"	chr10	+	4847147	4847299	4847147	4847230	4847487	4848062
4578	"LINC00680"	"LINC00680"	chr6	-	57948872	57949068	57948917	57949068	57946073	57947177
4579	"NCR3"	"NCR3"	chr6	-	2837518	2837863	2837573	2837863	2837262	2837370
4580	"NCR3"	"NCR3"	chr6	-	2845604	2845949	2845659	2845949	2845348	2845456
4581	"NCR3"	"NCR3"	chr6	-	2889062	2889407	2889117	2889407	2888806	2888914
4582	"NCR3"	"NCR3"	chr6	-	2894822	2895167	2894877	2895167	2894566	2894674
4583	"NCR3"	"NCR3"	chr6	-	2922360	2922705	2922415	2922705	2922104	2922212
4584	"NCR3"	"NCR3"	chr6	-	2931674	2932019	2931729	2932019	2931418	2931526
4585	"NCR3"	"NCR3"	chr6	-	3067064	3067409	3067119	3067409	3066808	3066916
4586	"ARHGAP26-AS1"	"ARHGAP26-AS1"	chr5	-	142860001	142860161	142860012	142860161	142859603	142859742
4587	"ACE"	"ACE"	chr17	+	63484845	63485066	63484845	63484969	63485235	63485372
4588	"NCF1"	"NCF1"	chr7	+	74777266	74777420	74777266	74777347	74779081	74779157
4589	"NCF1"	"NCF1"	chr7	+	74785181	74785299	74785181	74785261	74787983	74788088
4590	"SMARCA1"	"SMARCA1"	chrX	-	129448301	129448443	129448332	129448443	129446504	129447301
4591	"SMARCA1"	"SMARCA1"	chrX	-	129448301	129448443	129448332	129448443	129446845	129447233
4592	"RPL6"	"RPL6"	chr12	-	112409040	112409574	112409492	112409574	112408419	112408656
4593	"C2"	"C2"	chr6	+	3175733	3175971	3175733	3175943	3176510	3176696
4594	"C2"	"C2"	chr6	+	3183928	3184166	3183928	3184138	3184705	3184891
4595	"C2"	"C2"	chr6	+	3229193	3229431	3229193	3229403	3229970	3230156
4596	"C2"	"C2"	chr6	+	3233169	3233407	3233169	3233379	3233946	3234132
4597	"C2"	"C2"	chr6	+	3270041	3270279	3270041	3270251	3270818	3271004
4598	"C2"	"C2"	chr6	+	3405381	3405619	3405381	3405591	3406158	3406344
4599	"C2"	"C2"	chr6	+	31927954	31928192	31927954	31928164	31928731	31928917
4600	"RBM39"	"RBM39"	chr20	-	35738967	35740887	35740823	35740887	35731940	35732135
4601	"DHX57"	"DHX57"	chr2	-	38818872	38818960	38818876	38818960	38815520	38815655
4602	"SEC14L2"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30416233	30416403
4603	"LDB2"	"LDB2"	chr4	-	16508534	16508686	16508540	16508686	16501540	16502873
4604	"NACA"	"NACA"	chr12	-	56714361	56714439	56714370	56714439	56713536	56713589
4605	"SKA3"	"SKA3"	chr13	-	21176347	21176551	21176374	21176551	21155692	21155811
4606	"PLCE1-AS2"	"PLCE1-AS2"	chr10	-	94107710	94107870	94107731	94107870	94104337	94104457
4607	"PLCE1-AS2"	"PLCE1-AS2"	chr10	-	94105574	94106159	94106020	94106159	94104431	94104475
4608	"PLCE1-AS2"	"PLCE1-AS2"	chr10	-	94107710	94107870	94107731	94107870	94106020	94106159
4609	"RUVBL2"	"RUVBL2"	chr19	+	49009775	49009882	49009775	49009871	49009972	49010066
4610	"CDT1"	"CDT1"	chr16	+	88806485	88806674	88806485	88806638	88807050	88807203
4611	"NVL"	"NVL"	chr1	-	224313033	224313151	224313049	224313151	224311799	224311857
4612	"AC074366.3"	"AC074366.3"	chr2	-	38669338	38669528	38669449	38669528	38668858	38669068
4613	"DENND4A"	"DENND4A"	chr15	-	65761359	65761438	65761366	65761438	65756139	65756472
4614	"LGI1"	"LGI1"	chr10	+	93790098	93790233	93790098	93790170	93792742	93792912
4615	"SLC23A1"	"SLC23A1"	chr5	-	139380552	139380632	139380564	139380632	139380207	139380389
4616	"COMMD2"	"COMMD2"	chr3	-	149751322	149751485	149751402	149751485	149750677	149750851
4617	"USB1"	"USB1"	chr16	+	58001406	58001588	58001406	58001581	58002478	58002645
4618	"USB1"	"USB1"	chr16	+	58002478	58002645	58002478	58002590	58009928	58010112
4619	"USB1"	"USB1"	chr16	+	58002478	58002663	58002478	58002590	58009928	58010112
4620	"USB1"	"USB1"	chr16	+	58002478	58002663	58002478	58002645	58009928	58010112
4621	"USB1"	"USB1"	chr16	+	58014272	58014326	58014272	58014294	58017333	58017439
4622	"RAD51C"	"RAD51C"	chr17	+	58692572	58692788	58692572	58692685	58694930	58695189
4623	"EIF4B"	"EIF4B"	chr12	+	53034611	53034724	53034611	53034709	53037408	53037622
4624	"RP11-148B18.1"	"RP11-148B18.1"	chr1	+	94247865	94248134	94247865	94248039	94249412	94249519
4625	"GNLY"	"GNLY"	chr2	+	85694752	85694996	85694752	85694923	85695319	85695423
4626	"IRF3"	"IRF3"	chr19	-	49661449	49662328	49661947	49662328	49660712	49660828
4627	"IRF3"	"IRF3"	chr19	-	49664442	49664673	49664552	49664673	49663342	49663514
4628	"FAM219A"	"FAM219A"	chr9	-	34405864	34405964	34405915	34405964	34402704	34402807
4629	"FAM219A"	"FAM219A"	chr9	-	34458203	34458552	34458236	34458552	34405864	34405964
4630	"ALDH6A1"	"ALDH6A1"	chr14	-	74072202	74072364	74072241	74072364	74071895	74071974
4631	"SSSCA1"	"SSSCA1"	chr11	+	65570603	65570755	65570603	65570739	65570885	65570970
4632	"RP11-407B7.3"	"RP11-407B7.3"	chr3	+	194078211	194078294	194078211	194078265	194078400	194078468
4633	"TOX4"	"TOX4"	chr14	+	21477495	21477592	21477495	21477564	21487450	21487693
4634	"TOX4"	"TOX4"	chr14	+	21487450	21487693	21487450	21487602	21488589	21488850
4635	"RPL21"	"RPL21"	chr13	+	27255241	27255354	27255241	27255349	27256183	27256334
4636	"LINC00320"	"LINC00320"	chr21	-	20782249	20782446	20782306	20782446	20781569	20781661
4637	"CAPN2"	"CAPN2"	chr1	+	223761580	223761739	223761580	223761617	223762185	223762251
4638	"ITGB7"	"ITGB7"	chr12	-	53201071	53201194	53201117	53201194	53200242	53200446
4639	"ITGB7"	"ITGB7"	chr12	-	53201071	53201194	53201146	53201194	53200242	53200446
4640	"ITGB7"	"ITGB7"	chr12	-	53201117	53201194	53201146	53201194	53200242	53200446
4641	"TSEN34"	"TSEN34"	chr19	+	165064	165247	165064	165168	166157	166404
4642	"TSEN34"	"TSEN34"	chr19	+	165231	165414	165231	165335	166324	166571
4643	"TSEN34"	"TSEN34"	chr19	+	165232	165415	165232	165336	166325	166572
4644	"TSEN34"	"TSEN34"	chr19	+	54190267	54190450	54190267	54190371	54191360	54191607
4645	"HN1"	"HN1"	chr17	-	75147519	75147653	75147555	75147653	75146665	75146684
4646	"ZNF766"	"ZNF766"	chr19	+	52274461	52274669	52274461	52274582	52282110	52282237
4647	"TMPRSS4"	"TMPRSS4"	chr11	+	118094821	118094865	118094821	118094855	118098984	118099098
4648	"TMPRSS4"	"TMPRSS4"	chr11	+	118098984	118099098	118098984	118099034	118103100	118103253
4649	"DCTN1"	"DCTN1"	chr2	-	74366458	74366932	74366782	74366932	74366243	74366375
4650	"NCKIPSD"	"NCKIPSD"	chr3	-	48682868	48683012	48682902	48683012	48682347	48682552
4651	"DRP2"	"DRP2"	chrX	+	101242903	101243098	101242903	101242982	101245016	101245077
4652	"PFDN5"	"PFDN5"	chr12	+	53296429	53296551	53296429	53296467	53297849	53297924
4653	"HNRNPA1"	"HNRNPA1"	chr12	+	54281385	54281941	54281385	54281502	54282089	54282300
4654	"EFCAB13"	"EFCAB13"	chr17	+	47324024	47324099	47324024	47324074	47324453	47324523
4655	"CCNL1"	"CCNL1"	chr3	-	157149679	157149977	157149835	157149977	157149484	157149596
4656	"CCNL1"	"CCNL1"	chr3	-	157151728	157151930	157151916	157151930	157150281	157150381
4657	"CCNL1"	"CCNL1"	chr3	-	157156935	157157083	157157006	157157083	157153035	157153156
4658	"CCNL1"	"CCNL1"	chr3	-	157156935	157157083	157157010	157157083	157153035	157153156
4659	"CCNL1"	"CCNL1"	chr3	-	157157006	157157083	157157010	157157083	157153035	157153156
4660	"ATXN2"	"ATXN2"	chr12	-	111485264	111485331	111485270	111485331	111470557	111470742
4661	"ATXN2"	"ATXN2"	chr12	-	111485264	111485331	111485270	111485331	111482786	111482831
4662	"PRMT7"	"PRMT7"	chr16	+	68311055	68311111	68311055	68311099	68315896	68316074
4663	"SLFN11"	"SLFN11"	chr17	-	35367540	35367700	35367602	35367700	35366946	35367043
4664	"SLFN11"	"SLFN11"	chr17	-	35367540	35367700	35367602	35367700	35366946	35367063
4665	"SLFN11"	"SLFN11"	chr17	-	35367540	35367700	35367649	35367700	35366946	35367063
4666	"SLFN11"	"SLFN11"	chr17	-	35367602	35367700	35367649	35367700	35366946	35367063
4667	"SLFN11"	"SLFN11"	chr17	-	35373473	35373620	35373581	35373620	35367540	35367700
4668	"SCN9A"	"SCN9A"	chr2	-	166284452	166284824	166284485	166284824	166281678	166281808
4669	"PSMA7"	"PSMA7"	chr20	-	62139695	62139905	62139780	62139905	62139074	62139197
4670	"GOLGA8G"	"GOLGA8G"	chr15	-	225486	225567	225498	225567	224051	224127
4671	"GOLGA8G"	"GOLGA8G"	chr15	-	801701	801782	801713	801782	800266	800342
4672	"GOLGA8G"	"GOLGA8G"	chr15	-	28525906	28525987	28525918	28525987	28524471	28524547
4673	"SULT6B1"	"SULT6B1"	chr2	-	37191156	37191253	37191220	37191253	37188476	37188547
4674	"FZR1"	"FZR1"	chr19	+	3534420	3534522	3534420	3534513	3534794	3534836
4675	"RNF185"	"RNF185"	chr22	+	31196935	31197157	31196935	31196990	31201497	31201615
4676	"RNF185"	"RNF185"	chr22	+	31196935	31197158	31196935	31196990	31201497	31201615
4677	"RNF185"	"RNF185"	chr22	+	31196935	31197158	31196935	31197157	31201497	31201615
4678	"RACGAP1"	"RACGAP1"	chr12	-	50016630	50016715	50016634	50016715	50006433	50006636
4679	"DMPK"	"DMPK"	chr19	-	45777326	45777590	45777341	45777590	45774948	45775034
4680	"ZFYVE27"	"ZFYVE27"	chr10	+	97738476	97738674	97738476	97738649	97743093	97743164
4681	"ZFYVE27"	"ZFYVE27"	chr10	+	97738476	97738674	97738476	97738649	97744728	97744915
4682	"SKIV2L"	"SKIV2L"	chr6	+	3217054	3217195	3217054	3217091	3217289	3217526
4683	"SKIV2L"	"SKIV2L"	chr6	+	3225249	3225390	3225249	3225286	3225484	3225721
4684	"SKIV2L"	"SKIV2L"	chr6	+	3270468	3270609	3270468	3270505	3270703	3270940
4685	"SKIV2L"	"SKIV2L"	chr6	+	3311315	3311456	3311315	3311352	3311550	3311787
4686	"SKIV2L"	"SKIV2L"	chr6	+	3446706	3446847	3446706	3446743	3446941	3447178
4687	"EBF1"	"EBF1"	chr5	-	158823175	158823317	158823199	158823317	158796344	158796475
4688	"CDK11B"	"CDK11B"	chr1	-	1642346	1642508	1642385	1642508	1641905	1642001
4689	"ABCG1"	"ABCG1"	chr21	+	42287888	42288073	42287888	42288037	42288210	42288312
4690	"ANKZF1"	"ANKZF1"	chr2	+	219230227	219230405	219230227	219230350	219231927	219232040
4691	"ANKZF1"	"ANKZF1"	chr2	+	219230227	219230405	219230227	219230350	219232259	219232362
4692	"SNX22"	"SNX22"	chr15	+	64153244	64153386	64153244	64153339	64153651	64153684
4693	"IL17RD"	"IL17RD"	chr3	-	57164925	57165375	57165160	57165375	57120255	57120313
4694	"ABCA13"	"ABCA13"	chr7	+	48234017	48234227	48234017	48234151	48239240	48239405
