ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5178	"NRBP2"	"NRBP2"	chr8	-	143839508	143840030	143839508	143839825	143839928	143840030	5178	4,3,10	46,20,45	6,4,2	30,26,25	198	99	0.814649556446	1.0	0.042,0.07,0.1	0.091,0.071,0.038	0.004
5179	"RNF167"	"RNF167"	chr17	+	4940486	4940993	4940486	4940642	4940872	4940993	5179	447,233,406	0,0,0	283,222,250	0,1,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.991,1.0	0.003
5180	"RNF167"	"RNF167"	chr17	+	4940486	4940993	4940486	4940726	4940872	4940993	5180	455,273,445	31,6,16	335,237,295	12,5,2	198	99	0.0042660870443	0.0378588428152	0.88,0.958,0.933	0.933,0.96,0.987	-0.036
5181	"RNF167"	"RNF167"	chr17	+	4940486	4940993	4940486	4940726	4940922	4940993	5181	561,321,522	5,3,4	373,263,325	3,3,8	198	99	0.210121258046	0.648590590964	0.982,0.982,0.985	0.984,0.978,0.953	0.011
5182	"PODXL"	"PODXL"	chr7	-	131508950	131509585	131508950	131509028	131509364	131509585	5182	3,4,3	39,13,44	2,2,4	14,19,18	198	99	0.739747959433	1.0	0.037,0.133,0.033	0.067,0.05,0.1	-0.005
5183	"TIMM21"	"TIMM21"	chr18	+	74155144	74155403	74155144	74155207	74155305	74155403	5183	4,13,15	179,89,165	8,4,7	121,118,117	196	99	0.230124614012	0.695890527988	0.011,0.069,0.044	0.032,0.017,0.029	0.015
5185	"ADCK5"	"ADCK5"	chr8	+	144391579	144391866	144391579	144391711	144391782	144391866	5185	12,2,9	6,6,4	6,3,5	9,5,1	169	99	0.717580221796	1.0	0.54,0.163,0.569	0.281,0.26,0.745	-0.005
5188	"DRC3"	"DRC3"	chr17	+	17992764	17994418	17992764	17992911	17994298	17994418	5188	7,1,2	2,1,1	3,0,2	2,0,0	198	99	1	1.0	0.636,0.333,0.5	0.429,NA,1.0	-0.225
5189	"DRC3"	"DRC3"	chr17	+	17992764	17994418	17992764	17993089	17994298	17994418	5189	4,1,0	3,0,0	1,0,1	0,0,0	198	99	1	1.0	0.4,1.0,NA	1.0,NA,1.0	-0.3
5190	"HDAC6"	"HDAC6"	chrX	+	48805630	48806464	48805630	48805671	48806367	48806464	5190	1,4,1	15,17,16	3,1,4	15,5,7	198	99	0.172550946409	0.57064601378	0.032,0.105,0.03	0.091,0.091,0.222	-0.079
5191	"HDAC6"	"HDAC6"	chrX	+	48814674	48814893	48814674	48814740	48814833	48814893	5191	0,1,4	11,14,21	2,1,1	16,10,20	191	99	0.983820709011	1.0	0.0,0.036,0.09	0.061,0.049,0.025	-0.003
5192	"HDAC6"	"HDAC6"	chrX	+	48814961	48815490	48814961	48815051	48815383	48815490	5192	3,2,6	14,11,19	4,3,1	8,6,14	198	99	0.802778611141	1.0	0.097,0.083,0.136	0.2,0.2,0.034	-0.039
5193	"HDAC6"	"HDAC6"	chrX	+	48818040	48818412	48818040	48818109	48818219	48818412	5193	0,0,2	17,2,8	2,0,3	6,6,4	198	99	0.0572608326857	0.268586004045	0.0,0.0,0.111	0.143,0.0,0.273	-0.102
5196	"NPHP3"	"NPHP3"	chr3	-	132684553	132686387	132684553	132684794	132686259	132686387	5196	3,0,1	1,5,4	2,3,1	7,1,1	198	99	0.299030230606	0.825781684519	0.6,0.0,0.111	0.125,0.6,0.333	-0.116
5197	"PRPF39"	"PRPF39"	chr14	+	45096423	45096758	45096423	45096492	45096595	45096758	5197	21,10,26	5,5,6	10,4,16	0,0,3	198	99	0.00385975762953	0.0350454086054	0.677,0.5,0.684	1.0,1.0,0.727	-0.289
5198	"PRPF39"	"PRPF39"	chr14	+	45096102	45097005	45096102	45096228	45096886	45097005	5198	5,6,23	97,54,121	5,6,8	34,15,32	198	99	0.112783187416	0.424680402935	0.025,0.053,0.087	0.068,0.167,0.111	-0.06
5202	"NGDN"	"NGDN"	chr14	+	23475170	23475642	23475170	23475308	23475557	23475642	5202	2,0,2	104,80,134	0,1,4	114,67,79	198	99	1	1.0	0.01,0.0,0.007	0.0,0.007,0.025	-0.005
5203	"NGDN"	"NGDN"	chr14	+	23475170	23476152	23475170	23475308	23476028	23476152	5203	2,1,1	0,0,1	0,0,2	0,0,0	198	99	1	1.0	1.0,1.0,0.333	NA,NA,1.0	-0.222
5204	"NGDN"	"NGDN"	chr14	+	23477199	23477560	23477199	23477356	23477502	23477560	5204	8,3,2	99,75,114	1,1,1	96,72,85	198	99	0.142418559306	0.502519831637	0.039,0.02,0.009	0.005,0.007,0.006	0.017
5207	"CASP4"	"CASP4"	chr11	-	104947082	104949777	104947082	104947192	104949542	104949777	5207	2,0,0	0,0,1	2,2,1	0,0,0	198	99	1	1.0	1.0,NA,0.0	1.0,1.0,1.0	-0.5
5210	"RFNG"	"RFNG"	chr17	-	82047901	82049116	82047901	82048807	82049030	82049116	5210	1,0,0	153,99,158	0,1,1	75,57,63	198	99	1	1.0	0.003,0.0,0.0	0.0,0.009,0.008	-0.005
5211	"RFNG"	"RFNG"	chr17	-	82049676	82050006	82049676	82049842	82049917	82050006	5211	71,39,62	118,60,104	27,10,30	57,37,41	173	99	0.259491950789	0.750616111996	0.256,0.271,0.254	0.213,0.134,0.295	0.046
5212	"RFNG"	"RFNG"	chr17	-	82049676	82050555	82049676	82050006	82050401	82050555	5212	86,27,53	87,33,71	21,9,18	32,34,30	198	99	0.0130796254627	0.0886703207951	0.331,0.29,0.272	0.247,0.117,0.231	0.099
5213	"RFNG"	"RFNG"	chr17	-	82050661	82051342	82050661	82050764	82051011	82051342	5213	22,9,15	0,1,1	4,9,3	0,0,0	198	99	1	1.0	1.0,0.818,0.882	1.0,1.0,1.0	-0.1
5214	"RFNG"	"RFNG"	chr17	-	82050661	82051342	82050661	82050764	82051293	82051342	5214	22,3,18	91,46,93	4,4,3	38,23,29	198	99	0.101672776113	0.396804690863	0.108,0.032,0.088	0.05,0.08,0.049	0.016
5215	"PBXIP1"	"PBXIP1"	chr1	-	154951470	154951921	154951470	154951535	154951794	154951921	5215	5,0,0	44,24,31	0,1,0	9,17,11	198	99	0.550625395206	1.0	0.054,0.0,0.0	0.0,0.029,0.0	0.008
5216	"SUGP2"	"SUGP2"	chr19	-	18990887	18993740	18990887	18991149	18993637	18993740	5216	59,27,44	14,3,6	35,15,41	2,10,7	198	99	0.728770977118	1.0	0.678,0.818,0.786	0.897,0.429,0.745	0.07
5217	"SUGP2"	"SUGP2"	chr19	-	18994365	18995280	18994365	18994486	18995143	18995280	5217	34,12,20	155,69,176	21,11,15	69,59,56	198	99	0.0752127251986	0.323570457249	0.099,0.08,0.054	0.132,0.085,0.118	-0.034
5218	"SUGP2"	"SUGP2"	chr19	-	19004167	19004646	19004167	19004273	19004429	19004646	5218	397,202,341	0,0,0	191,142,174	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.99,1.0,1.0	0.003
5223	"SLC35B1"	"SLC35B1"	chr17	-	49705123	49706309	49705123	49705281	49705865	49706309	5223	1,2,1	249,123,250	1,1,0	156,99,121	198	99	1	1.0	0.002,0.008,0.002	0.003,0.005,0.0	0.001
5224	"SLC35B1"	"SLC35B1"	chr17	-	49705865	49706309	49705865	49705896	49706203	49706309	5224	4,4,4	246,152,240	2,0,1	163,114,153	198	99	1	1.0	0.008,0.013,0.008	0.006,0.0,0.003	0.007
5225	"FAM179A"	"FAM179A"	chr2	+	29045323	29052230	29045323	29045410	29051755	29052230	5225	0,0,0	10,8,17	2,0,0	1,0,1	198	99	1	1.0	0.0,0.0,0.0	0.5,NA,0.0	-0.25
5226	"ADGRF1"	"ADGRF1"	chr6	-	47012006	47014844	47012006	47012195	47014680	47014844	5226	12,6,14	87,59,95	12,4,10	72,72,81	198	99	0.612774111093	1.0	0.065,0.048,0.069	0.077,0.027,0.058	0.007
5229	"SSH3"	"SSH3"	chr11	+	67306837	67307113	67306837	67306962	67307041	67307113	5229	6,2,4	29,23,32	1,2,1	29,15,14	177	99	0.0551791550404	0.260900636684	0.104,0.046,0.065	0.019,0.069,0.038	0.03
5230	"WBSCR22"	"WBSCR22"	chr7	+	73692595	73693414	73692595	73692646	73693328	73693414	5230	6,2,7	301,192,345	8,7,7	342,277,300	198	99	0.837832798022	1.0	0.01,0.005,0.01	0.012,0.012,0.012	-0.004
5233	"LSS"	"LSS"	chr21	-	46228433	46228824	46228433	46228599	46228731	46228824	5233	7,4,7	28,20,31	11,10,14	71,33,64	198	99	0.881632822915	1.0	0.111,0.091,0.101	0.072,0.132,0.099	0.0
5241	"PTGR2"	"PTGR2"	chr14	+	73876997	73880176	73876997	73877168	73880054	73880176	5241	0,0,2	5,3,9	1,2,0	8,10,10	198	99	0.400123837819	0.985961123745	0.0,0.0,0.1	0.059,0.091,0.0	-0.017
5242	"GSDMB"	"GSDMB"	chr17	-	39906110	39906987	39906110	39906271	39906960	39906987	5242	5,1,1	4,0,3	2,3,3	2,2,1	198	99	0.455819598221	1.0	0.385,1.0,0.143	0.333,0.429,0.6	0.055
5249	"RPS3"	"RPS3"	chr11	+	75401639	75402446	75401639	75401733	75402351	75402446	5249	8,3,1	2960,1655,2868	3,0,3	2919,2227,2754	198	99	1	1.0	0.001,0.001,0.0	0.001,0.0,0.001	0.0
5252	"REV1"	"REV1"	chr2	-	99402243	99402800	99402243	99402346	99402643	99402800	5252	15,7,11	17,8,26	21,15,15	9,4,9	198	99	0.00053542245662	0.00759482777824	0.306,0.304,0.175	0.538,0.652,0.455	-0.287
5254	"ZNF317"	"ZNF317"	chr19	+	9156611	9157394	9156611	9156748	9157267	9157394	5254	1,5,6	45,14,37	4,9,5	29,13,30	198	99	0.0944786032476	0.379569303136	0.011,0.152,0.075	0.065,0.257,0.077	-0.054
5255	"FNBP1L"	"FNBP1L"	chr1	+	93550946	93554659	93550946	93551105	93552408	93554659	5255	94,49,68	16,13,23	79,58,82	17,20,29	198	99	0.440374658981	1.0	0.746,0.653,0.596	0.699,0.592,0.586	0.039
5259	"CCDC136"	"CCDC136"	chr7	+	128806236	128806858	128806236	128806395	128806687	128806858	5259	1,0,1	0,0,3	0,0,0	2,1,1	198	99	1	1.0	1.0,NA,0.143	0.0,0.0,0.0	0.572
5262	"SMARCD3"	"SMARCD3"	chr7	-	151240424	151241653	151240424	151240522	151241491	151241653	5262	4,3,5	20,9,23	3,2,1	12,3,4	198	99	0.880700339522	1.0	0.091,0.143,0.098	0.111,0.25,0.111	-0.047
5264	"SMARCD3"	"SMARCD3"	chr7	-	151242136	151242603	151242136	151242232	151242480	151242603	5264	0,0,0	8,4,14	0,0,2	6,10,5	198	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.167	-0.056
5265	"ZNF593"	"ZNF593"	chr1	+	26170417	26172060	26170417	26170480	26170574	26172060	5265	7,3,4	355,186,291	2,1,0	99,78,83	192	99	1	1.0	0.01,0.008,0.007	0.01,0.007,0.0	0.003
5266	"MAT2A"	"MAT2A"	chr2	+	85542154	85542747	85542154	85542373	85542564	85542747	5266	52,23,42	4458,2598,4642	60,56,48	1253,1077,1307	198	99	4.9471426955e-11	5.46040875016e-09	0.006,0.004,0.005	0.023,0.025,0.018	-0.017
5274	"TTC31"	"TTC31"	chr2	+	74490024	74490473	74490024	74490127	74490243	74490473	5274	8,0,12	37,24,32	6,2,4	18,24,14	198	99	0.863859684134	1.0	0.098,0.0,0.158	0.143,0.04,0.125	-0.017
5275	"TTC31"	"TTC31"	chr2	+	74490243	74491184	74490243	74490473	74490655	74491184	5275	1,3,4	54,29,78	2,2,3	32,37,26	198	99	0.67605121216	1.0	0.009,0.049,0.025	0.03,0.026,0.055	-0.009
5276	"TTC31"	"TTC31"	chr2	+	74490243	74491184	74490243	74490473	74491127	74491184	5276	3,4,4	0,2,0	2,2,0	0,0,3	198	99	0.171997061374	0.570416545327	1.0,0.5,1.0	1.0,1.0,0.0	0.167
5277	"TTC31"	"TTC31"	chr2	+	74490655	74491184	74490655	74490739	74491127	74491184	5277	9,1,5	48,34,50	3,2,0	29,21,31	198	99	0.0858805612628	0.353944156803	0.086,0.014,0.048	0.049,0.045,0.0	0.018
5278	"TTC31"	"TTC31"	chr2	+	74492003	74494559	74492003	74492055	74492138	74494559	5278	0,0,3	30,10,36	1,2,0	18,12,20	181	99	0.491248051504	1.0	0.0,0.0,0.044	0.029,0.084,0.0	-0.023
5279	"TTC31"	"TTC31"	chr2	+	74492138	74492445	74492138	74492229	74492303	74492445	5279	8,2,2	16,9,22	2,2,3	6,8,7	172	99	0.500893143692	1.0	0.223,0.113,0.05	0.161,0.126,0.198	-0.033
5283	"ALKBH6"	"ALKBH6"	chr19	-	36013020	36013422	36013020	36013089	36013343	36013422	5283	3,0,7	62,36,71	3,0,6	25,24,18	198	99	0.202614355651	0.631998647216	0.024,0.0,0.047	0.057,0.0,0.143	-0.043
5285	"SUN2"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38740888	38741050	5285	9,2,8	3,4,1	7,2,4	2,2,0	198	99	0.440600145059	1.0	0.6,0.2,0.8	0.636,0.333,1.0	-0.123
5286	"SUN2"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38741006	38741050	5286	10,4,13	134,51,104	9,10,8	111,58,87	198	99	0.701938850425	1.0	0.036,0.038,0.059	0.039,0.079,0.044	-0.01
5287	"SUN2"	"SUN2"	chr22	-	38750897	38751373	38750897	38751035	38751209	38751373	5287	3,1,1	156,103,181	4,0,5	141,103,115	198	99	0.895594804161	1.0	0.01,0.005,0.003	0.014,0.0,0.021	-0.006
5289	"PTGES2"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122479	128122933	128123134	5289	70,32,77	321,209,312	34,20,27	201,120,150	198	99	0.191080557542	0.610532591011	0.098,0.071,0.11	0.078,0.077,0.083	0.014
5290	"PTGES2"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122646	128122933	128123134	5290	50,14,53	9,3,11	26,10,17	1,2,1	198	99	0.0100290839605	0.0737973428093	0.735,0.7,0.707	0.929,0.714,0.895	-0.132
5291	"PTGES2"	"PTGES2"	chr9	-	128125243	128125441	128125243	128125283	128125375	128125441	5291	419,209,416	5,3,1	243,172,194	4,2,1	190	99	0.840173765273	1.0	0.978,0.973,0.995	0.969,0.978,0.99	0.003
5292	"NUDT17"	"NUDT17"	chr1	+	145846432	145846690	145846432	145846458	145846597	145846690	5292	8,2,14	3,0,3	3,1,1	0,0,0	198	99	0.000301227307899	0.00479249933108	0.571,1.0,0.7	1.0,1.0,1.0	-0.243
5295	"RELL2"	"RELL2"	chr5	+	141636949	141638409	141636949	141637741	141638169	141638409	5295	4,6,15	16,13,16	3,7,3	13,9,4	198	99	0.729125724733	1.0	0.111,0.188,0.319	0.103,0.28,0.273	-0.013
5302	"PNP"	"PNP"	chr14	+	20474471	20474948	20474471	20474575	20474772	20474948	5302	13,6,11	613,279,596	10,10,3	386,270,393	198	99	0.790541827062	1.0	0.01,0.011,0.009	0.013,0.018,0.004	-0.002
5303	"COPS5"	"COPS5"	chr8	-	67043081	67045960	67043081	67043317	67045811	67045960	5303	0,0,1	49,17,39	0,0,0	34,32,28	198	99	1	1.0	0.0,0.0,0.013	0.0,0.0,0.0	0.004
5304	"HSD17B2"	"HSD17B2"	chr16	+	82090901	82098534	82090901	82091039	82098074	82098534	5304	1,0,0	8,1,6	0,0,0	0,0,1	198	99	1	1.0	0.059,0.0,0.0	NA,NA,0.0	0.02
5308	"NPHP1"	"NPHP1"	chr2	-	110163047	110164730	110163047	110163132	110164687	110164730	5308	5,1,2	1,1,0	2,2,6	2,0,1	198	99	0.413034420022	1.0	0.714,0.333,1.0	0.333,1.0,0.75	-0.012
5309	"NPHP1"	"NPHP1"	chr2	-	110163047	110164730	110163047	110163135	110164687	110164730	5309	5,1,2	1,1,1	2,2,6	0,0,1	198	99	0.768327948522	1.0	0.714,0.333,0.5	1.0,1.0,0.75	-0.401
5310	"KCNN4"	"KCNN4"	chr19	-	43766532	43767707	43766532	43767089	43767539	43767707	5310	34,12,27	509,319,541	9,10,9	367,236,321	198	99	0.0105136013676	0.0761101042004	0.032,0.018,0.024	0.012,0.021,0.014	0.009
5311	"KCNN4"	"KCNN4"	chr19	-	43768962	43769560	43768962	43769032	43769332	43769560	5311	22,13,18	3,0,4	19,6,14	1,1,4	198	99	0.895813338117	1.0	0.786,1.0,0.692	0.905,0.75,0.636	0.062
5312	"KCNN4"	"KCNN4"	chr19	-	43768962	43769560	43768962	43769032	43769441	43769560	5312	38,17,26	324,204,412	22,6,13	282,207,258	198	99	0.02217925028	0.13121794303	0.055,0.04,0.031	0.038,0.014,0.025	0.016
5315	"EFEMP2"	"EFEMP2"	chr11	-	65870120	65870658	65870120	65870237	65870535	65870658	5315	0,1,0	3,2,2	0,0,0	2,0,0	198	99	1	1.0	0.0,0.2,0.0	0.0,NA,NA	0.067
5316	"HIP1R"	"HIP1R"	chr12	+	122860046	122860210	122860046	122860077	122860147	122860210	5316	9,4,14	73,42,60	5,4,13	49,49,44	168	99	0.945855182496	1.0	0.068,0.053,0.121	0.057,0.046,0.148	-0.003
5317	"HIP1R"	"HIP1R"	chr12	+	122860422	122860784	122860422	122860523	122860678	122860784	5317	2,1,0	94,46,77	1,0,0	44,27,35	198	99	1	1.0	0.011,0.011,0.0	0.011,0.0,0.0	0.004
5318	"NEMF"	"NEMF"	chr14	-	49784924	49785320	49784924	49785004	49785219	49785320	5318	3,1,11	4,0,3	3,5,4	3,0,4	198	99	0.952174556701	1.0	0.273,1.0,0.647	0.333,1.0,0.333	0.085
5322	"PPP2R1B"	"PPP2R1B"	chr11	-	111742052	111742665	111742052	111742144	111742522	111742665	5322	4,2,2	127,89,126	7,3,5	162,96,115	198	99	0.194136414432	0.617182552452	0.016,0.011,0.008	0.021,0.015,0.021	-0.007
5323	"HNRNPM"	"HNRNPM"	chr19	+	8465323	8465515	8465323	8465362	8465479	8465515	5323	323,184,290	116,77,128	491,370,488	322,276,294	198	99	1.14186323724e-05	0.000338912685204	0.582,0.544,0.531	0.433,0.401,0.454	0.123
5324	"DPM2"	"DPM2"	chr9	-	127936552	127937523	127936552	127936655	127937433	127937523	5324	110,54,118	203,101,164	31,30,36	125,65,58	198	99	0.0217252924101	0.129362245657	0.213,0.211,0.265	0.11,0.188,0.237	0.051
5327	"SNHG12"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579911	28579981	5327	23,14,17	68,27,55	55,37,46	19,15,17	198	99	0	0.0	0.145,0.206,0.134	0.591,0.552,0.575	-0.411
5328	"SNHG12"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579941	28579981	5328	31,15,33	10,6,5	47,48,49	7,2,2	198	99	0.00225058057204	0.0227997508246	0.608,0.556,0.767	0.77,0.923,0.925	-0.229
5329	"SNHG12"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28580559	28580646	5329	8,6,2	63,38,55	12,18,24	39,24,46	198	99	1.55788225986e-07	8.5975627216e-06	0.06,0.073,0.018	0.133,0.273,0.207	-0.154
5330	"SNHG12"	"SNHG12"	chr1	-	28579911	28581229	28579911	28579981	28581110	28581229	5330	18,10,16	0,0,0	14,23,22	0,0,2	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.846	0.051
5331	"UHMK1"	"UHMK1"	chr1	+	162499954	162501104	162499954	162500247	162500912	162501104	5331	1,0,0	46,35,40	0,0,0	44,33,56	198	99	1	1.0	0.011,0.0,0.0	0.0,0.0,0.0	0.004
5332	"DPP7"	"DPP7"	chr9	-	137114242	137114576	137114242	137114378	137114462	137114576	5332	3,1,0	2,7,2	2,0,1	0,1,5	182	99	0.917868780455	1.0	0.449,0.072,0.0	1.0,0.0,0.098	-0.192
5333	"DPP7"	"DPP7"	chr9	-	137114242	137114576	137114242	137114382	137114462	137114576	5333	0,1,0	44,23,68	0,0,0	29,27,25	178	99	1	1.0	0.0,0.024,0.0	0.0,0.0,0.0	0.008
5334	"DPP7"	"DPP7"	chr9	-	137114462	137114718	137114462	137114576	137114646	137114718	5334	11,6,12	11,7,15	4,13,5	9,4,11	168	99	0.872885162638	1.0	0.371,0.336,0.32	0.208,0.657,0.211	-0.016
5335	"EME2"	"EME2"	chr16	+	1775040	1775408	1775040	1775132	1775314	1775408	5335	12,3,7	4,5,11	4,2,9	1,4,1	198	99	0.261707118839	0.754571056114	0.6,0.231,0.241	0.667,0.2,0.818	-0.204
5338	"STRIP1"	"STRIP1"	chr1	+	110049111	110050409	110049111	110049238	110050342	110050409	5338	4,3,9	0,1,1	2,6,9	0,0,0	198	99	1	1.0	1.0,0.6,0.818	1.0,1.0,1.0	-0.194
5339	"DUS1L"	"DUS1L"	chr17	-	82058340	82058818	82058340	82058408	82058780	82058818	5339	74,30,62	28,30,32	29,19,27	33,15,18	198	99	0.133499949684	0.477718950405	0.569,0.333,0.492	0.305,0.388,0.429	0.091
5340	"DUS1L"	"DUS1L"	chr17	-	82058340	82058818	82058340	82058416	82058780	82058818	5340	76,30,54	241,119,265	25,17,18	163,110,129	198	99	0.00194641452835	0.02098498077	0.136,0.112,0.092	0.071,0.072,0.065	0.044
5341	"DUS1L"	"DUS1L"	chr17	-	82061208	82061721	82061208	82061353	82061556	82061721	5341	5,6,11	10,13,9	4,5,10	4,0,5	198	99	0.0575525892921	0.269239397854	0.2,0.188,0.379	0.333,1.0,0.5	-0.355
5342	"DUS1L"	"DUS1L"	chr17	-	82061208	82061721	82061208	82061353	82061617	82061721	5342	15,12,22	285,131,268	7,6,11	209,137,145	198	99	0.105599373349	0.405850910412	0.026,0.044,0.039	0.016,0.021,0.037	0.012
5358	"CTC-479C5.12"	"CTC-479C5.12"	chr16	-	67934796	67935478	67934796	67934948	67935295	67935478	5358	14,7,11	11,3,8	6,9,9	9,4,6	198	99	0.735864366887	1.0	0.389,0.538,0.407	0.25,0.529,0.429	0.042
5360	"SMOX"	"SMOX"	chr20	+	4182088	4182848	4182088	4182323	4182482	4182848	5360	81,64,63	17,12,20	30,26,13	1,0,4	198	99	0.00498330736489	0.0432458024884	0.704,0.727,0.612	0.938,1.0,0.619	-0.171
5361	"MAP4K2"	"MAP4K2"	chr11	-	64791908	64792422	64791908	64792086	64792171	64792422	5361	5,1,0	17,2,18	0,3,0	15,14,9	183	99	0.155842942199	0.535898175784	0.137,0.213,0.0	0.0,0.104,0.0	0.082
5362	"MAP4K2"	"MAP4K2"	chr11	-	64791908	64792422	64791908	64792086	64792363	64792422	5362	5,1,0	0,0,0	0,3,0	0,1,0	198	99	1	1.0	1.0,1.0,NA	NA,0.6,NA	0.4
5363	"MAP4K2"	"MAP4K2"	chr11	-	64792171	64792422	64792171	64792275	64792363	64792422	5363	1,1,0	25,14,24	0,2,1	17,11,9	186	99	0.44221207675	1.0	0.021,0.037,0.0	0.0,0.088,0.056	-0.029
5364	"MAP4K2"	"MAP4K2"	chr11	-	64797274	64797534	64797274	64797380	64797500	64797534	5364	6,2,4	33,13,35	0,5,2	31,19,31	198	99	0.187273506095	0.601865353528	0.083,0.071,0.054	0.0,0.116,0.031	0.02
5365	"PROSC"	"PROSC"	chr8	+	37765525	37765746	37765525	37765633	37765710	37765746	5365	1,2,4	32,25,49	1,0,0	31,24,63	175	99	0.239575747661	0.71107692499	0.017,0.043,0.044	0.018,0.0,0.0	0.029
5368	"AKAP8L"	"AKAP8L"	chr19	-	15398629	15399410	15398629	15398703	15399301	15399410	5368	56,23,52	3,2,2	28,17,26	2,0,1	198	99	0.120673476983	0.445835481908	0.903,0.852,0.929	0.875,1.0,0.929	-0.04
5369	"AKAP8L"	"AKAP8L"	chr19	-	15398629	15399410	15398629	15398766	15399301	15399410	5369	31,9,26	19,5,21	13,11,10	7,10,7	198	99	0.879749527701	1.0	0.449,0.474,0.382	0.481,0.355,0.417	0.017
5370	"AKAP8L"	"AKAP8L"	chr19	-	15403474	15403715	15403474	15403555	15403652	15403715	5370	272,154,305	0,0,0	230,131,182	2,0,0	195	99	1	1.0	1.0,1.0,1.0	0.983,1.0,1.0	0.006
5371	"AKAP8L"	"AKAP8L"	chr19	-	15403474	15403715	15403474	15403555	15403657	15403715	5371	272,155,304	2,4,3	230,130,182	4,5,13	198	99	0.00113515931049	0.0139395297161	0.986,0.951,0.981	0.966,0.929,0.875	0.049
5372	"AKAP8L"	"AKAP8L"	chr19	-	15403474	15404042	15403474	15403555	15404009	15404042	5372	180,99,191	1,4,6	155,67,109	2,4,4	198	99	0.673791181394	1.0	0.989,0.925,0.941	0.975,0.893,0.932	0.018
5373	"AKAP8L"	"AKAP8L"	chr19	-	15403474	15404042	15403474	15403715	15404009	15404042	5373	16,2,7	116,86,108	4,10,3	76,79,82	198	99	0.607261785765	1.0	0.065,0.011,0.031	0.026,0.06,0.018	0.001
5374	"ALS2CL"	"ALS2CL"	chr3	-	46671487	46672033	46671487	46671584	46671883	46672033	5374	1,1,3	6,2,5	10,5,5	9,8,6	198	99	0.0393404144576	0.204639681685	0.077,0.2,0.231	0.357,0.238,0.294	-0.127
5376	"ALS2CL"	"ALS2CL"	chr3	-	46674565	46675976	46674565	46674739	46675617	46675976	5376	2,4,6	1,0,1	5,5,2	11,6,4	198	99	2.10735914469e-05	0.000576991666593	0.5,1.0,0.75	0.185,0.294,0.2	0.524
5377	"ALS2CL"	"ALS2CL"	chr3	-	46674565	46676402	46674565	46675976	46676244	46676402	5377	1,2,0	0,0,0	9,0,2	3,0,0	198	99	1	1.0	1.0,1.0,NA	0.6,NA,1.0	0.2
5378	"ALS2CL"	"ALS2CL"	chr3	-	46676641	46677022	46676641	46676738	46676848	46677022	5378	2,0,0	5,2,5	0,0,2	3,3,3	198	99	1	1.0	0.167,0.0,0.0	0.0,0.0,0.25	-0.028
5379	"TSPAN31"	"TSPAN31"	chr12	+	57746175	57746720	57746175	57746256	57746588	57746720	5379	7,2,6	29,3,24	9,2,2	3,2,1	198	99	0.0012451969735	0.0149593051374	0.108,0.25,0.111	0.6,0.333,0.5	-0.321
5380	"TSPAN31"	"TSPAN31"	chr12	+	57746175	57746720	57746175	57746256	57746592	57746720	5380	7,3,6	2,0,2	11,1,2	0,0,0	198	99	0.0581476921572	0.270946766094	0.636,1.0,0.6	1.0,1.0,1.0	-0.255
5381	"NME9"	"NME9"	chr3	-	138329302	138329823	138329302	138329339	138329754	138329823	5381	0,0,2	0,0,0	0,0,2	0,0,1	198	99	1	1.0	NA,NA,1.0	NA,NA,0.5	0.5
5382	"TRAPPC2L"	"TRAPPC2L"	chr16	+	88859344	88859750	88859344	88859443	88859572	88859750	5382	30,19,44	1,1,5	24,12,19	2,3,1	198	99	0.691647755061	1.0	0.938,0.905,0.815	0.857,0.667,0.905	0.076
5386	"NAA10"	"NAA10"	chrX	-	153932070	153932431	153932070	153932115	153932315	153932431	5386	54,31,53	691,407,640	42,25,42	501,371,480	198	99	0.97944533766	1.0	0.038,0.037,0.04	0.04,0.033,0.042	-0.0
5391	"CTC-308K20.1"	"CTC-308K20.1"	chr5	-	172957153	172958257	172957153	172957302	172958138	172958257	5391	5,3,1	2,6,1	0,1,0	5,2,2	198	99	5.2017149097e-05	0.0012197075143	0.556,0.2,0.333	0.0,0.2,0.0	0.296
5392	"BHLHE40"	"BHLHE40"	chr3	+	4979961	4980408	4979961	4980031	4980300	4980408	5392	10,5,7	175,113,239	5,7,11	103,93,129	198	99	0.121373378626	0.447952741178	0.028,0.022,0.014	0.024,0.036,0.041	-0.012
